"Timestamp","EX1_FAN_IN_RH_ITL","EX1_FAN_OUT_RH_ITL","FA1_FAN_IN_RH_ITL","FA1_FAN_OUT_RH_ITL"
"21-03-2018 03:31:00","48.55","43.15","37.14","43.06"
"21-03-2018 03:30:00","49.33","43.73","37.46","43.40"
"21-03-2018 03:29:00","49.64","44.04","37.76","43.74"
"21-03-2018 03:28:00","49.89","43.87","37.79","43.72"
"21-03-2018 03:27:00","49.72","43.78","37.90","43.66"
"21-03-2018 03:26:00","50.06","43.67","37.69","43.63"
"21-03-2018 03:25:00","50.30","43.68","37.72","43.66"
"21-03-2018 03:24:00","50.62","43.75","37.78","43.66"
"21-03-2018 03:23:00","51.16","43.71","37.78","43.71"
"21-03-2018 03:22:00","51.16","43.48","37.69","43.61"
"21-03-2018 03:21:00","51.75","43.48","37.62","43.64"
"21-03-2018 03:20:00","52.05","43.45","37.64","43.65"
"21-03-2018 03:19:00","52.41","43.28","37.62","43.45"
"21-03-2018 03:18:00","53.52","43.07","37.28","43.42"
"21-03-2018 03:17:00","52.94","43.26","37.67","43.48"
"21-03-2018 03:16:00","50.85","42.86","37.16","42.96"
"21-03-2018 03:15:00","48.31","42.72","37.03","42.58"
"21-03-2018 03:14:00","46.72","42.79","37.06","42.51"
"21-03-2018 03:13:00","46.33","42.93","37.25","42.54"
"21-03-2018 03:12:00","46.22","42.77","36.95","42.46"
"21-03-2018 03:11:00","46.06","42.47","36.71","42.23"
"21-03-2018 03:10:00","46.11","42.54","36.71","42.25"
"21-03-2018 03:09:00","46.25","42.47","36.43","42.28"
"21-03-2018 03:08:00","46.64","42.54","36.49","42.28"
"21-03-2018 03:07:00","47.25","42.54","36.46","42.37"
"21-03-2018 03:06:00","47.08","42.76","36.69","42.58"
"21-03-2018 03:05:00","47.12","42.81","36.86","42.65"
"21-03-2018 03:04:00","47.60","42.81","36.76","42.65"
"21-03-2018 03:03:00","48.10","43.67","37.41","43.26"
"21-03-2018 03:02:00","48.18","43.19","37.27","43.07"
"21-03-2018 03:01:00","48.21","43.24","37.35","43.04"
"21-03-2018 03:00:00","48.24","43.28","37.28","43.10"
"21-03-2018 02:59:00","48.02","43.03","37.27","42.95"
"21-03-2018 02:58:00","48.39","42.97","37.06","42.88"
"21-03-2018 02:57:00","48.37","42.93","37.17","42.91"
"21-03-2018 02:56:00","49.01","42.70","37.08","42.84"
"21-03-2018 02:55:00","49.35","43.35","37.75","43.32"
"21-03-2018 02:54:00","48.95","42.58","36.85","42.68"
"21-03-2018 02:53:00","49.24","42.45","36.66","42.61"
"21-03-2018 02:52:00","49.68","42.38","36.67","42.54"
"21-03-2018 02:51:00","50.33","42.45","36.64","42.68"
"21-03-2018 02:50:00","50.17","42.14","36.40","42.44"
"21-03-2018 02:49:00","51.31","42.03","36.02","42.54"
"21-03-2018 02:48:00","52.37","42.23","36.35","42.74"
"21-03-2018 02:47:00","53.03","42.57","36.63","42.95"
"21-03-2018 02:46:00","54.20","42.68","36.66","43.12"
"21-03-2018 02:45:00","52.43","42.81","36.86","43.05"
"21-03-2018 02:44:00","50.81","42.79","37.08","42.84"
"21-03-2018 02:43:00","49.85","42.50","36.67","42.61"
"21-03-2018 02:42:00","49.34","42.37","36.67","42.47"
"21-03-2018 02:41:00","48.76","42.26","36.64","42.39"
"21-03-2018 02:40:00","48.14","42.37","36.71","42.31"
"21-03-2018 02:39:00","47.62","42.22","36.35","42.11"
"21-03-2018 02:38:00","47.23","42.36","36.49","42.18"
"21-03-2018 02:37:00","46.94","42.39","36.63","42.23"
"21-03-2018 02:36:00","46.84","42.22","36.30","42.12"
"21-03-2018 02:35:00","46.36","42.15","36.34","41.98"
"21-03-2018 02:34:00","46.30","41.98","36.06","41.78"
"21-03-2018 02:33:00","46.20","41.88","36.08","41.74"
"21-03-2018 02:32:00","46.20","41.66","35.89","41.61"
"21-03-2018 02:31:00","46.47","41.56","35.86","41.61"
"21-03-2018 02:30:00","46.65","41.63","35.74","41.63"
"21-03-2018 02:29:00","46.58","41.38","35.46","41.46"
"21-03-2018 02:28:00","46.67","41.24","35.32","41.33"
"21-03-2018 02:27:00","47.14","41.38","35.34","41.56"
"21-03-2018 02:26:00","47.12","41.24","35.40","41.40"
"21-03-2018 02:25:00","47.12","40.91","34.98","41.16"
"21-03-2018 02:24:00","47.60","40.84","34.70","41.20"
"21-03-2018 02:23:00","48.21","41.14","35.21","41.56"
"21-03-2018 02:22:00","48.39","41.24","35.24","41.51"
"21-03-2018 02:21:00","48.93","41.31","35.11","41.61"
"21-03-2018 02:20:00","48.99","41.00","35.02","41.52"
"21-03-2018 02:19:00","49.56","40.94","34.88","41.49"
"21-03-2018 02:18:00","50.05","41.04","35.05","41.62"
"21-03-2018 02:17:00","50.59","41.00","35.08","41.56"
"21-03-2018 02:16:00","51.24","40.80","34.98","41.56"
"21-03-2018 02:15:00","51.88","41.18","35.21","41.80"
"21-03-2018 02:14:00","52.65","40.87","34.91","41.58"
"21-03-2018 02:13:00","54.30","41.00","35.05","41.95"
"21-03-2018 02:12:00","55.14","40.53","34.60","41.68"
"21-03-2018 02:11:00","52.80","40.80","34.91","41.71"
"21-03-2018 02:10:00","50.86","40.70","34.91","41.54"
"21-03-2018 02:09:00","49.86","40.60","35.16","41.33"
"21-03-2018 02:08:00","49.85","40.62","34.41","41.58"
"21-03-2018 02:07:00","49.91","41.49","35.36","41.94"
"21-03-2018 02:06:00","50.14","41.24","34.70","42.00"
"21-03-2018 02:05:00","50.29","41.68","35.46","42.47"
"21-03-2018 02:04:00","50.54","41.95","35.49","43.00"
"21-03-2018 02:03:00","51.10","41.97","35.37","43.78"
"21-03-2018 02:02:00","51.37","42.97","35.56","46.32"
"21-03-2018 02:01:00","50.53","42.93","36.22","46.62"
"21-03-2018 02:00:00","49.85","42.70","35.93","46.31"
"21-03-2018 01:59:00","49.82","42.63","35.73","46.25"
"21-03-2018 01:58:00","50.05","42.53","35.21","46.31"
"21-03-2018 01:57:00","50.19","42.77","35.79","46.54"
"21-03-2018 01:56:00","49.98","42.74","35.83","46.42"
"21-03-2018 01:55:00","50.42","42.76","35.50","46.66"
"21-03-2018 01:54:00","50.49","42.87","35.65","46.76"
"21-03-2018 01:53:00","50.46","42.74","35.74","46.60"
"21-03-2018 01:52:00","50.63","42.77","35.58","46.76"
"21-03-2018 01:51:00","50.90","42.93","35.63","47.03"
"21-03-2018 01:50:00","50.97","43.26","36.17","47.24"
"21-03-2018 01:49:00","51.11","43.19","36.03","47.15"
"21-03-2018 01:48:00","51.28","43.13","35.69","47.15"
"21-03-2018 01:47:00","51.25","43.10","35.78","47.22"
"21-03-2018 01:46:00","51.40","43.13","35.64","47.26"
"21-03-2018 01:45:00","51.69","43.37","36.04","47.60"
"21-03-2018 01:44:00","51.75","43.26","35.60","47.56"
"21-03-2018 01:43:00","52.07","43.58","36.08","47.87"
"21-03-2018 01:42:00","52.14","43.59","36.18","47.97"
"21-03-2018 01:41:00","52.40","43.56","35.91","48.02"
"21-03-2018 01:40:00","52.70","43.76","36.14","48.32"
"21-03-2018 01:39:00","53.00","43.70","35.99","48.53"
"21-03-2018 01:38:00","53.32","44.04","36.53","48.84"
"21-03-2018 01:37:00","53.82","44.03","36.05","49.15"
"21-03-2018 01:36:00","54.23","44.18","36.06","49.40"
"21-03-2018 01:35:00","54.91","43.92","35.55","49.47"
"21-03-2018 01:34:00","55.40","44.44","36.06","50.11"
"21-03-2018 01:33:00","56.08","44.38","35.84","50.40"
"21-03-2018 01:32:00","56.98","44.80","36.37","51.11"
"21-03-2018 01:31:00","58.52","45.03","35.99","51.90"
"21-03-2018 01:30:00","61.68","45.48","36.23","52.88"
"21-03-2018 01:29:00","62.12","45.28","35.98","52.67"
"21-03-2018 01:28:00","60.37","44.49","35.49","51.75"
"21-03-2018 01:27:00","58.39","44.32","35.82","51.14"
"21-03-2018 01:26:00","56.19","43.78","35.79","50.10"
"21-03-2018 01:25:00","54.85","43.55","35.57","49.43"
"21-03-2018 01:24:00","54.39","43.86","35.91","49.56"
"21-03-2018 01:23:00","54.15","44.35","35.84","49.96"
"21-03-2018 01:22:00","53.86","45.32","36.23","50.71"
"21-03-2018 01:21:00","53.56","48.87","36.85","52.41"
"21-03-2018 01:20:00","53.94","50.37","36.94","52.44"
"21-03-2018 01:19:00","54.38","50.61","36.77","52.27"
"21-03-2018 01:18:00","54.44","50.68","36.62","52.18"
"21-03-2018 01:17:00","54.53","50.75","36.31","52.30"
"21-03-2018 01:16:00","54.33","50.65","36.16","52.27"
"21-03-2018 01:15:00","54.55","50.92","36.38","52.44"
"21-03-2018 01:14:00","54.85","51.21","36.55","52.71"
"21-03-2018 01:13:00","55.08","51.24","36.26","52.88"
"21-03-2018 01:12:00","55.26","51.36","36.47","52.88"
"21-03-2018 01:11:00","55.23","51.50","36.99","52.83"
"21-03-2018 01:10:00","55.35","51.59","36.77","52.94"
"21-03-2018 01:09:00","55.73","51.88","36.65","53.12"
"21-03-2018 01:08:00","55.94","51.91","36.53","53.12"
"21-03-2018 01:07:00","56.16","52.04","36.36","53.06"
"21-03-2018 01:06:00","56.31","52.12","36.63","53.12"
"21-03-2018 01:05:00","56.48","52.33","36.34","53.30"
"21-03-2018 01:04:00","56.98","52.69","36.56","53.44"
"21-03-2018 01:03:00","57.28","52.81","36.36","53.53"
"21-03-2018 01:02:00","57.60","53.07","36.29","53.65"
"21-03-2018 01:01:00","58.00","53.31","36.56","53.68"
"21-03-2018 01:00:00","58.29","53.49","36.19","53.94"
"21-03-2018 12:59:00","59.06","54.04","36.55","54.30"
"21-03-2018 12:58:00","59.75","54.52","36.99","54.44"
"21-03-2018 12:57:00","60.54","54.90","37.44","54.62"
"21-03-2018 12:56:00","61.61","55.20","37.34","54.39"
"21-03-2018 12:55:00","61.96","54.84","37.44","54.39"
"21-03-2018 12:54:00","61.86","54.37","37.56","54.91"
"21-03-2018 12:53:00","60.96","53.68","38.09","55.12"
"21-03-2018 12:52:00","59.83","53.04","38.04","55.04"
"21-03-2018 12:51:00","58.44","52.36","38.30","54.88"
"21-03-2018 12:50:00","57.24","52.01","38.97","55.04"
"21-03-2018 12:49:00","57.00","52.01","39.42","55.21"
"21-03-2018 12:48:00","56.66","51.85","39.39","55.12"
"21-03-2018 12:47:00","56.31","51.80","39.22","54.91"
"21-03-2018 12:46:00","56.10","51.95","39.39","54.44"
"21-03-2018 12:45:00","55.69","52.09","39.97","54.47"
"21-03-2018 12:44:00","55.94","52.56","40.40","54.80"
"21-03-2018 12:43:00","56.19","52.72","39.83","54.88"
"21-03-2018 12:42:00","56.26","52.89","40.44","54.74"
"21-03-2018 12:41:00","56.29","52.89","40.30","54.44"
"21-03-2018 12:40:00","56.08","52.83","40.71","54.53"
"21-03-2018 12:39:00","56.23","52.98","40.51","54.65"
"21-03-2018 12:38:00","56.43","53.07","40.30","54.62"
"21-03-2018 12:37:00","56.46","53.04","40.10","54.47"
"21-03-2018 12:36:00","56.58","52.98","39.47","54.36"
"21-03-2018 12:35:00","56.64","52.98","39.76","54.30"
"21-03-2018 12:34:00","56.46","52.83","39.10","54.24"
"21-03-2018 12:33:00","56.81","53.07","39.01","54.36"
"21-03-2018 12:32:00","57.13","53.30","39.02","54.44"
"21-03-2018 12:31:00","57.28","53.36","39.09","54.24"
"21-03-2018 12:30:00","57.45","53.39","38.72","54.18"
"21-03-2018 12:29:00","57.54","53.39","38.23","54.09"
"21-03-2018 12:28:00","57.92","53.57","37.81","54.26"
"21-03-2018 12:27:00","58.41","53.84","37.35","54.39"
"21-03-2018 12:26:00","58.85","54.10","37.17","54.47"
"21-03-2018 12:25:00","59.37","54.34","37.28","54.47"
"21-03-2018 12:24:00","59.81","54.55","36.91","54.65"
"21-03-2018 12:23:00","60.60","54.99","36.79","54.94"
"21-03-2018 12:22:00","61.73","55.58","36.76","55.24"
"21-03-2018 12:21:00","62.53","55.75","37.24","54.71"
"21-03-2018 12:20:00","63.00","55.37","37.26","54.71"
"21-03-2018 12:19:00","62.62","54.60","37.06","55.44"
"21-03-2018 12:18:00","61.40","53.51","36.36","56.03"
"21-03-2018 12:17:00","60.20","52.98","37.06","56.50"
"21-03-2018 12:16:00","58.54","52.69","38.43","56.80"
"21-03-2018 12:15:00","56.89","51.89","38.75","56.74"
"21-03-2018 12:14:00","56.10","51.83","39.85","56.48"
"21-03-2018 12:13:00","55.90","51.80","39.78","56.18"
"21-03-2018 12:12:00","55.90","52.18","40.33","56.03"
"21-03-2018 12:11:00","56.26","52.59","40.15","55.85"
"21-03-2018 12:10:00","56.78","53.15","39.97","55.65"
"21-03-2018 12:09:00","57.55","53.75","39.76","55.62"
"21-03-2018 12:08:00","58.07","54.10","39.64","55.65"
"21-03-2018 12:07:00","58.13","54.28","39.85","55.88"
"21-03-2018 12:06:00","58.39","54.46","39.64","56.18"
"21-03-2018 12:05:00","58.83","54.95","40.38","56.45"
"21-03-2018 12:04:00","59.12","55.22","40.99","56.48"
"21-03-2018 12:03:00","59.35","55.28","41.04","56.45"
"21-03-2018 12:02:00","59.50","55.42","41.10","56.48"
"21-03-2018 12:01:00","59.61","55.55","40.90","56.50"
"21-03-2018 12:00:00","60.19","55.99","41.23","56.74"
"21-03-2018 11:59:00","60.96","56.31","40.97","56.83"
"21-03-2018 11:58:00","61.33","56.55","40.83","56.91"
"21-03-2018 11:57:00","61.79","56.87","41.10","57.00"
"21-03-2018 11:56:00","62.31","57.16","41.27","57.13"
"21-03-2018 11:55:00","63.39","57.72","41.19","57.56"
"21-03-2018 11:54:00","64.44","58.08","41.16","57.48"
"21-03-2018 11:53:00","65.04","57.78","40.88","57.59"
"21-03-2018 11:52:00","64.81","57.40","41.81","57.51"
"21-03-2018 11:51:00","63.79","56.58","41.70","57.56"
"21-03-2018 11:50:00","62.74","55.87","41.39","58.00"
"21-03-2018 11:49:00","61.51","55.40","42.11","58.21"
"21-03-2018 11:48:00","60.15","54.96","43.10","58.06"
"21-03-2018 11:47:00","59.32","54.39","42.51","57.77"
"21-03-2018 11:46:00","58.99","54.39","43.32","57.48"
"21-03-2018 11:45:00","58.47","54.27","43.45","57.51"
"21-03-2018 11:44:00","58.67","54.78","43.87","57.83"
"21-03-2018 11:43:00","58.77","55.07","43.92","57.56"
"21-03-2018 11:42:00","59.03","55.52","44.44","57.54"
"21-03-2018 11:41:00","59.50","55.78","43.97","57.48"
"21-03-2018 11:40:00","59.82","56.07","44.32","57.32"
"21-03-2018 11:39:00","59.88","56.19","44.32","57.21"
"21-03-2018 11:38:00","60.26","56.49","44.18","57.42"
"21-03-2018 11:37:00","60.76","56.72","44.16","57.35"
"21-03-2018 11:36:00","61.02","56.87","44.25","57.30"
"21-03-2018 11:35:00","61.37","56.90","42.93","57.21"
"21-03-2018 11:34:00","61.74","57.10","43.45","57.10"
"21-03-2018 11:33:00","62.08","57.31","43.00","57.45"
"21-03-2018 11:32:00","62.90","57.75","42.55","57.77"
"21-03-2018 11:31:00","63.80","58.34","43.55","58.13"
"21-03-2018 11:30:00","64.79","58.67","43.58","58.06"
"21-03-2018 11:29:00","65.40","58.58","43.78","57.65"
"21-03-2018 11:28:00","65.19","57.99","43.99","56.80"
"21-03-2018 11:27:00","64.22","57.16","43.10","56.97"
"21-03-2018 11:26:00","63.64","57.05","43.90","57.33"
"21-03-2018 11:25:00","62.65","56.40","43.64","57.33"
"21-03-2018 11:24:00","61.43","55.96","44.38","57.21"
"21-03-2018 11:23:00","60.85","55.58","44.09","56.89"
"21-03-2018 11:22:00","61.49","55.99","43.95","56.65"
"21-03-2018 11:21:00","63.00","56.70","43.64","56.83"
"21-03-2018 11:20:00","66.02","58.02","43.41","56.97"
"21-03-2018 11:19:00","66.74","58.05","43.47","56.97"
"21-03-2018 11:18:00","66.51","57.13","43.17","56.97"
"21-03-2018 11:17:00","66.09","55.33","43.64","56.56"
"21-03-2018 11:16:00","65.48","51.56","43.87","56.80"
"21-03-2018 11:15:00","64.59","51.01","43.29","57.06"
"21-03-2018 11:14:00","63.31","50.84","43.51","56.65"
"21-03-2018 11:13:00","62.47","50.85","43.96","56.42"
"21-03-2018 11:12:00","63.34","50.98","43.76","56.65"
"21-03-2018 11:11:00","65.15","51.61","43.59","57.65"
"21-03-2018 11:10:00","67.63","52.14","43.71","58.54"
"21-03-2018 11:09:00","68.21","52.41","44.11","58.71"
"21-03-2018 11:08:00","67.57","52.17","43.87","58.45"
"21-03-2018 11:07:00","66.80","51.79","43.38","58.06"
"21-03-2018 11:06:00","65.78","51.66","43.74","57.62"
"21-03-2018 11:05:00","64.44","51.38","43.77","57.13"
"21-03-2018 11:04:00","63.19","50.98","43.85","56.48"
"21-03-2018 11:03:00","62.15","50.74","44.26","56.21"
"21-03-2018 11:02:00","62.04","50.47","43.29","56.07"
"21-03-2018 11:01:00","63.40","51.04","43.50","56.80"
"21-03-2018 11:00:00","65.27","51.91","43.98","57.80"
"21-03-2018 10:59:00","67.08","52.47","44.12","58.51"
"21-03-2018 10:58:00","67.05","52.50","44.38","58.48"
"21-03-2018 10:57:00","65.95","52.27","44.38","57.92"
"21-03-2018 10:56:00","64.59","51.65","44.17","57.19"
"21-03-2018 10:55:00","63.11","51.56","44.75","56.83"
"21-03-2018 10:54:00","62.04","51.13","44.41","56.24"
"21-03-2018 10:53:00","61.22","51.07","44.69","55.94"
"21-03-2018 10:52:00","60.96","50.72","44.19","55.68"
"21-03-2018 10:51:00","61.63","50.86","44.14","55.91"
"21-03-2018 10:50:00","62.86","51.08","43.69","56.59"
"21-03-2018 10:49:00","64.14","51.50","43.80","57.00"
"21-03-2018 10:48:00","64.22","51.52","43.78","56.97"
"21-03-2018 10:47:00","63.32","51.12","43.51","56.59"
"21-03-2018 10:46:00","61.95","51.30","44.33","56.32"
"21-03-2018 10:45:00","60.26","50.87","44.51","55.53"
"21-03-2018 10:44:00","59.01","50.18","43.90","54.71"
"21-03-2018 10:43:00","57.88","50.18","44.23","54.47"
"21-03-2018 10:42:00","57.35","50.56","45.06","54.47"
"21-03-2018 10:41:00","57.04","50.19","44.53","54.03"
"21-03-2018 10:40:00","56.68","50.16","44.56","54.00"
"21-03-2018 10:39:00","56.39","50.40","44.83","53.91"
"21-03-2018 10:38:00","56.04","50.63","45.25","53.97"
"21-03-2018 10:37:00","55.72","50.70","45.68","53.88"
"21-03-2018 10:36:00","55.35","50.40","45.09","53.44"
"21-03-2018 10:35:00","55.14","50.66","45.42","53.65"
"21-03-2018 10:34:00","55.14","50.76","45.06","53.67"
"21-03-2018 10:33:00","55.20","51.31","45.54","53.97"
"21-03-2018 10:32:00","55.49","51.95","45.88","54.59"
"21-03-2018 10:31:00","56.34","53.10","46.33","55.74"
"21-03-2018 10:30:00","57.87","55.39","49.14","58.48"
"21-03-2018 10:29:00","56.64","56.19","51.51","58.41"
"21-03-2018 10:28:00","56.87","56.61","52.31","57.92"
"21-03-2018 10:27:00","56.90","56.48","52.23","57.89"
"21-03-2018 10:26:00","56.79","56.43","52.14","57.89"
"21-03-2018 10:25:00","56.79","56.43","52.05","57.89"
"21-03-2018 10:24:00","56.79","56.52","52.08","57.89"
"21-03-2018 10:23:00","56.79","56.58","52.14","57.89"
"21-03-2018 10:22:00","56.81","56.64","52.11","57.89"
"21-03-2018 10:21:00","56.81","56.61","52.23","57.89"
"21-03-2018 10:20:00","56.79","56.61","52.23","57.86"
"21-03-2018 10:19:00","56.79","56.72","52.26","57.83"
"21-03-2018 10:18:00","56.81","56.78","52.40","57.86"
"21-03-2018 10:17:00","56.73","56.87","52.34","57.83"
"21-03-2018 10:16:00","56.76","56.96","52.43","57.83"
"21-03-2018 10:15:00","56.79","57.08","52.58","57.83"
"21-03-2018 10:14:00","56.76","57.02","52.46","57.83"
"21-03-2018 10:13:00","56.73","57.13","52.78","57.83"
"21-03-2018 10:12:00","56.67","57.08","52.67","57.80"
"21-03-2018 10:11:00","56.70","57.08","52.67","57.80"
"21-03-2018 10:10:00","56.67","57.13","52.67","57.80"
"21-03-2018 10:09:00","56.64","57.16","52.73","57.77"
"21-03-2018 10:08:00","56.67","57.19","52.73","57.80"
"21-03-2018 10:07:00","56.61","57.19","52.64","57.74"
"21-03-2018 10:06:00","56.64","57.14","52.64","57.77"
"21-03-2018 10:05:00","56.64","57.26","52.85","57.77"
"21-03-2018 10:04:00","56.61","57.29","52.88","57.74"
"21-03-2018 10:03:00","56.58","57.26","52.85","57.74"
"21-03-2018 10:02:00","56.58","57.26","52.78","57.71"
"21-03-2018 10:01:00","56.67","57.26","52.73","57.74"
"21-03-2018 10:00:00","56.61","57.34","52.85","57.71"
"21-03-2018 09:59:00","56.58","57.46","52.97","57.74"
"21-03-2018 09:58:00","56.64","57.64","53.29","57.77"
"21-03-2018 09:57:00","56.55","57.61","53.32","57.68"
"21-03-2018 09:56:00","56.55","57.61","53.29","57.65"
"21-03-2018 09:55:00","56.55","57.64","53.29","57.65"
"21-03-2018 09:54:00","56.49","57.75","53.41","57.62"
"21-03-2018 09:53:00","56.52","57.78","53.52","57.62"
"21-03-2018 09:52:00","56.52","57.81","53.59","57.62"
"21-03-2018 09:51:00","56.52","57.84","53.62","57.62"
"21-03-2018 09:50:00","56.49","57.84","53.62","57.59"
"21-03-2018 09:49:00","56.49","57.84","53.65","57.59"
"21-03-2018 09:48:00","56.49","57.93","53.74","57.59"
"21-03-2018 09:47:00","56.49","57.96","53.74","57.56"
"21-03-2018 09:46:00","56.49","57.99","53.79","57.56"
"21-03-2018 09:45:00","56.49","58.05","53.82","57.56"
"21-03-2018 09:44:00","56.49","58.11","53.91","57.56"
"21-03-2018 09:43:00","56.49","58.16","53.97","57.56"
"21-03-2018 09:42:00","56.49","58.22","54.09","57.56"
"21-03-2018 09:41:00","56.49","58.22","54.12","57.56"
"21-03-2018 09:40:00","56.49","58.19","54.06","57.56"
"21-03-2018 09:39:00","56.49","58.25","54.15","57.54"
"21-03-2018 09:38:00","56.49","58.29","54.12","57.54"
"21-03-2018 09:37:00","56.49","58.34","54.18","57.54"
"21-03-2018 09:36:00","56.49","58.34","54.26","57.54"
"21-03-2018 09:35:00","56.49","58.34","54.33","57.54"
"21-03-2018 09:34:00","56.49","58.32","54.30","57.54"
"21-03-2018 09:33:00","56.49","58.29","54.30","57.54"
"21-03-2018 09:32:00","56.49","58.32","54.30","57.54"
"21-03-2018 09:31:00","56.49","58.32","54.36","57.54"
"21-03-2018 09:30:00","56.49","58.32","54.33","57.54"
"21-03-2018 09:29:00","56.49","58.37","54.33","57.54"
"21-03-2018 09:28:00","56.49","58.29","54.33","57.54"
"21-03-2018 09:27:00","56.49","58.32","54.33","57.54"
"21-03-2018 09:26:00","56.49","58.32","54.36","57.54"
"21-03-2018 09:25:00","56.49","58.32","54.39","57.54"
"21-03-2018 09:24:00","56.49","58.25","54.23","57.54"
"21-03-2018 09:23:00","56.49","58.19","54.15","57.54"
"21-03-2018 09:22:00","56.49","58.22","54.15","57.54"
"21-03-2018 09:21:00","56.49","58.29","54.21","57.56"
"21-03-2018 09:20:00","56.52","58.25","54.23","57.56"
"21-03-2018 09:19:00","56.52","58.25","54.33","57.56"
"21-03-2018 09:18:00","56.52","58.34","54.33","57.54"
"21-03-2018 09:17:00","56.49","58.37","54.44","57.54"
"21-03-2018 09:16:00","56.49","58.43","54.47","57.54"
"21-03-2018 09:15:00","56.52","58.49","54.53","57.56"
"21-03-2018 09:14:00","56.52","58.43","54.56","57.56"
"21-03-2018 09:13:00","56.52","58.52","54.68","57.56"
"21-03-2018 09:12:00","56.55","58.52","54.80","57.59"
"21-03-2018 09:11:00","56.55","58.49","54.74","57.59"
"21-03-2018 09:10:00","56.58","58.43","54.74","57.62"
"21-03-2018 09:09:00","56.58","58.34","54.74","57.62"
"21-03-2018 09:08:00","56.61","58.29","54.59","57.62"
"21-03-2018 09:07:00","56.61","58.31","54.71","57.62"
"21-03-2018 09:06:00","56.64","58.19","54.71","57.65"
"21-03-2018 09:05:00","56.67","58.16","54.71","57.65"
"21-03-2018 09:04:00","56.67","58.19","54.74","57.68"
"21-03-2018 09:03:00","56.67","58.08","54.71","57.68"
"21-03-2018 09:02:00","56.67","57.90","54.68","57.68"
"21-03-2018 09:01:00","56.67","57.90","54.56","57.68"
"21-03-2018 09:00:00","56.67","57.87","54.65","57.68"
"21-03-2018 08:59:00","56.67","57.87","54.47","57.68"
"21-03-2018 08:58:00","56.70","57.87","54.71","57.68"
"21-03-2018 08:57:00","56.70","57.78","54.71","57.71"
"21-03-2018 08:56:00","56.73","57.72","54.68","57.71"
"21-03-2018 08:55:00","56.73","57.69","54.68","57.71"
"21-03-2018 08:54:00","56.73","57.66","54.65","57.71"
"21-03-2018 08:53:00","56.73","57.64","54.62","57.71"
"21-03-2018 08:52:00","56.70","57.61","54.56","57.71"
"21-03-2018 08:51:00","56.70","57.51","54.39","57.71"
"21-03-2018 08:50:00","56.70","57.51","54.45","57.71"
"21-03-2018 08:49:00","56.70","57.55","54.33","57.71"
"21-03-2018 08:48:00","56.73","57.51","54.18","57.71"
"21-03-2018 08:47:00","56.73","57.55","54.33","57.71"
"21-03-2018 08:46:00","56.73","57.48","54.27","57.74"
"21-03-2018 08:45:00","56.73","57.48","54.18","57.71"
"21-03-2018 08:44:00","56.73","57.46","54.18","57.74"
"21-03-2018 08:43:00","56.70","57.43","54.06","57.67"
"21-03-2018 08:42:00","56.70","57.40","54.06","57.71"
"21-03-2018 08:41:00","56.70","57.48","54.15","57.71"
"21-03-2018 08:40:00","56.73","57.46","54.09","57.71"
"21-03-2018 08:39:00","56.73","57.48","54.09","57.71"
"21-03-2018 08:38:00","56.73","57.48","54.12","57.71"
"21-03-2018 08:37:00","56.73","57.48","54.18","57.71"
"21-03-2018 08:36:00","56.70","57.46","54.04","57.71"
"21-03-2018 08:35:00","56.70","57.48","53.97","57.67"
"21-03-2018 08:34:00","56.70","57.51","54.01","57.71"
"21-03-2018 08:33:00","56.70","57.48","54.01","57.67"
"21-03-2018 08:32:00","56.70","57.51","54.06","57.74"
"21-03-2018 08:31:00","56.73","57.46","54.06","57.71"
"21-03-2018 08:30:00","56.73","57.46","53.88","57.71"
"21-03-2018 08:29:00","56.73","57.48","54.06","57.71"
"21-03-2018 08:28:00","56.70","57.51","54.04","57.71"
"21-03-2018 08:27:00","56.70","57.55","54.12","57.74"
"21-03-2018 08:26:00","56.67","57.48","54.04","57.67"
"21-03-2018 08:25:00","56.67","57.51","54.12","57.71"
"21-03-2018 08:24:00","56.67","57.46","54.09","57.71"
"21-03-2018 08:23:00","56.70","57.43","53.97","57.74"
"21-03-2018 08:22:00","56.70","57.46","53.88","57.74"
"21-03-2018 08:21:00","56.70","57.46","53.91","57.74"
"21-03-2018 08:20:00","56.70","57.43","53.94","57.71"
"21-03-2018 08:19:00","56.70","57.55","53.97","57.71"
"21-03-2018 08:18:00","56.67","57.43","53.91","57.74"
"21-03-2018 08:17:00","56.67","57.37","53.85","57.74"
"21-03-2018 08:16:00","56.70","57.40","53.91","57.74"
"21-03-2018 08:15:00","56.70","57.43","53.88","57.74"
"21-03-2018 08:14:00","56.70","57.40","53.85","57.74"
"21-03-2018 08:13:00","56.70","57.31","53.71","57.74"
"21-03-2018 08:12:00","56.70","57.28","53.68","57.74"
"21-03-2018 08:11:00","56.70","57.34","53.71","57.74"
"21-03-2018 08:10:00","56.70","57.37","53.74","57.74"
"21-03-2018 08:09:00","56.70","57.37","53.71","57.74"
"21-03-2018 08:08:00","56.70","57.34","53.68","57.74"
"21-03-2018 08:07:00","56.70","57.34","53.71","57.74"
"21-03-2018 08:06:00","56.73","57.31","53.65","57.74"
"21-03-2018 08:05:00","56.73","57.31","53.68","57.74"
"21-03-2018 08:04:00","56.70","57.28","53.59","57.74"
