Timestamp,EX1_FAN_IN_RH_ITL,EX1_FAN_OUT_RH_ITL,FA1_FAN_IN_RH_ITL,FA1_FAN_OUT_RH_ITL,class
20-03-2018 20:10:00,51.75,51.13,46.24,50.88,4
20-03-2018 20:11:00,51.72,51.43,46.6,50.47,4
20-03-2018 20:12:00,51.39,51.12,46.17,49.61,4
20-03-2018 20:13:00,50.7,50.97,46.08,48.75,4
20-03-2018 20:14:00,50.05,50.79,45.73,48.19,4
20-03-2018 20:15:00,49.44,50.09,45.02,47.6,4
20-03-2018 20:16:00,48.71,49.88,44.8,47.22,4
20-03-2018 20:17:00,48.32,49.67,44.56,47.12,4
20-03-2018 20:18:00,48.05,49.8,44.66,47.05,4
20-03-2018 20:19:00,47.75,49.69,44.49,47.12,4
20-03-2018 20:20:00,47.85,49.63,44.42,47.15,4
20-03-2018 20:21:00,47.92,49.46,44.35,47.25,4
20-03-2018 20:22:00,48.02,49.36,44.19,47.36,4
20-03-2018 20:23:00,48.15,49.37,44.33,47.42,4
20-03-2018 20:24:00,48.5,49.54,44.75,47.61,4
20-03-2018 20:25:00,48.75,49.71,44.79,47.86,4
21-03-2018 03:40:00,54.84,54.72,52.42,60.57,6
21-03-2018 03:41:00,54.87,54.72,52.47,60.57,6
21-03-2018 03:42:00,54.91,54.75,52.47,60.57,6
21-03-2018 03:43:00,54.94,54.87,52.42,60.62,6
21-03-2018 03:44:00,54.94,54.87,52.5,60.62,6
21-03-2018 03:45:00,54.97,54.9,52.39,60.57,6
21-03-2018 03:46:00,54.97,54.84,52.47,60.62,6
21-03-2018 03:47:00,54.97,54.9,52.47,60.57,6
21-03-2018 03:48:00,54.99,54.93,52.5,60.62,6
21-03-2018 03:49:00,55.02,55.02,52.53,60.62,6
21-03-2018 03:50:00,55.02,55.02,52.53,60.62,6
21-03-2018 03:51:00,55.05,55.02,52.56,60.62,6
21-03-2018 03:52:00,55.05,55.02,52.56,60.62,6
21-03-2018 03:53:00,55.05,54.99,52.56,60.62,6
21-03-2018 03:54:00,55.05,54.99,52.59,60.62,6
21-03-2018 03:55:00,55.08,55.02,52.65,60.62,6
21-03-2018 03:56:00,55.08,55.1,52.65,60.62,6
21-03-2018 03:57:00,55.11,55.13,52.59,60.62,6
21-03-2018 03:58:00,55.11,55.13,52.59,60.62,6
21-03-2018 03:59:00,55.14,55.13,52.56,60.62,6
21-03-2018 04:00:00,55.14,55.13,52.56,60.62,6
21-03-2018 04:01:00,55.14,55.16,52.53,60.62,6
21-03-2018 04:02:00,55.14,55.23,52.56,60.62,6
21-03-2018 04:03:00,55.14,55.2,52.53,60.6,6
21-03-2018 04:04:00,55.14,55.2,52.68,60.62,6
21-03-2018 04:05:00,55.16,55.28,52.65,60.62,6
21-03-2018 04:06:00,55.2,55.34,52.68,60.62,6
21-03-2018 04:07:00,55.2,55.34,52.53,60.62,6
21-03-2018 04:08:00,55.2,55.4,52.47,60.62,6
21-03-2018 04:09:00,55.2,55.37,52.42,60.62,6
21-03-2018 04:10:00,55.2,55.4,52.53,60.57,6
21-03-2018 04:11:00,55.2,55.4,52.5,60.57,6
21-03-2018 04:12:00,55.2,55.4,52.5,60.57,6
21-03-2018 04:13:00,55.2,55.42,52.47,60.57,6
21-03-2018 04:14:00,55.2,55.42,52.5,60.57,6
21-03-2018 04:15:00,55.23,55.42,52.53,60.54,6
21-03-2018 04:16:00,55.23,55.49,52.53,60.51,6
21-03-2018 04:17:00,55.23,55.42,52.53,60.51,6
21-03-2018 04:18:00,55.2,55.52,52.56,60.47,6
21-03-2018 04:19:00,55.23,55.42,52.59,60.47,6
21-03-2018 04:20:00,55.23,55.4,52.71,60.47,6
21-03-2018 04:21:00,55.23,55.37,52.74,60.51,6
21-03-2018 04:22:00,55.26,55.37,52.77,60.51,6
21-03-2018 04:23:00,55.26,55.42,52.77,60.51,6
21-03-2018 04:24:00,55.26,55.45,52.74,60.51,6
21-03-2018 04:25:00,55.26,55.42,52.74,60.47,6
21-03-2018 04:26:00,55.26,55.42,52.74,60.47,6
21-03-2018 04:27:00,55.26,55.37,52.8,60.51,6
21-03-2018 04:28:00,55.26,55.42,52.86,60.51,6
21-03-2018 04:29:00,55.26,55.49,52.88,60.54,6
21-03-2018 04:30:00,55.26,55.52,52.91,60.54,6
21-03-2018 04:31:00,55.26,55.52,52.91,60.54,6
21-03-2018 04:32:00,55.26,55.46,52.94,60.54,6
21-03-2018 04:33:00,55.26,55.52,52.98,60.51,6
21-03-2018 04:34:00,55.26,55.49,53.09,60.54,6
21-03-2018 04:35:00,55.29,55.55,53.1,60.51,6
21-03-2018 04:36:00,55.29,55.52,53.06,60.54,6
21-03-2018 04:37:00,55.29,55.58,53.15,60.57,6
21-03-2018 04:38:00,55.32,55.61,53.15,60.57,6
21-03-2018 04:39:00,55.32,55.64,53.12,60.57,6
21-03-2018 04:40:00,55.32,55.58,53.12,60.54,6
21-03-2018 04:41:00,55.32,55.61,53.15,60.57,6
21-03-2018 04:42:00,55.32,55.61,53.18,60.62,6
21-03-2018 04:43:00,55.32,55.64,53.18,60.62,6
21-03-2018 04:44:00,55.32,55.67,53.18,60.62,6
21-03-2018 04:45:00,55.34,55.72,53.21,60.6,6
21-03-2018 04:46:00,55.34,55.75,53.23,60.57,6
21-03-2018 04:47:00,55.34,55.78,53.21,60.51,6
21-03-2018 04:48:00,55.34,55.84,53.27,60.51,6
21-03-2018 04:49:00,55.34,55.78,53.3,60.51,6
21-03-2018 04:50:00,55.34,55.7,53.21,60.51,6
21-03-2018 04:51:00,55.37,55.7,53.3,60.51,6
21-03-2018 04:52:00,55.37,55.78,53.3,60.51,6
21-03-2018 04:53:00,55.37,55.78,53.3,60.51,6
21-03-2018 04:54:00,55.37,55.84,53.33,60.51,6
21-03-2018 04:55:00,55.37,55.9,53.33,60.47,6
21-03-2018 04:56:00,55.37,55.9,53.39,60.44,6
21-03-2018 04:57:00,55.37,55.87,53.42,60.42,6
21-03-2018 04:58:00,55.37,55.78,53.45,60.42,6
21-03-2018 04:59:00,55.37,55.96,53.54,60.42,6
21-03-2018 05:00:00,55.37,55.81,53.45,60.39,6
21-03-2018 05:01:00,55.37,55.81,53.24,60.39,6
21-03-2018 05:02:00,55.37,55.9,53.33,60.39,6
21-03-2018 05:03:00,55.37,55.9,53.33,60.36,6
21-03-2018 05:04:00,55.37,55.9,53.42,60.33,6
21-03-2018 05:05:00,55.37,55.84,53.45,60.33,6
21-03-2018 05:06:00,55.37,55.9,53.51,60.3,6
21-03-2018 05:07:00,55.4,55.9,53.54,60.27,6
21-03-2018 05:08:00,55.4,55.9,53.59,60.27,6
21-03-2018 05:09:00,55.43,55.87,53.47,60.24,6
21-03-2018 05:10:00,55.43,55.9,53.3,60.21,6
21-03-2018 05:11:00,55.43,55.9,53.36,60.18,6
21-03-2018 05:12:00,55.43,55.9,53.41,60.15,6
21-03-2018 05:13:00,55.43,55.9,53.41,60.12,6
21-03-2018 05:14:00,55.46,55.93,53.41,60.09,6
21-03-2018 05:15:00,55.49,55.93,53.41,60.06,6
21-03-2018 05:16:00,55.49,55.96,53.44,60,6
21-03-2018 05:17:00,55.52,55.99,53.41,59.98,6
21-03-2018 05:18:00,55.52,55.93,53.36,59.95,6
21-03-2018 05:19:00,55.52,55.96,53.47,59.92,6
21-03-2018 05:20:00,55.52,55.99,53.53,59.89,6
21-03-2018 05:21:00,55.55,55.93,53.56,59.83,6
21-03-2018 05:22:00,55.55,55.93,53.36,59.77,6
21-03-2018 05:23:00,55.58,55.99,53.36,59.68,6
21-03-2018 05:24:00,55.61,56.05,53.47,59.62,6
21-03-2018 05:25:00,55.61,56.07,53.5,59.56,6
21-03-2018 05:26:00,55.61,56.02,53.53,59.56,6
21-03-2018 05:27:00,55.64,55.99,53.53,59.51,6
21-03-2018 05:28:00,55.64,56.02,53.59,59.41,6
21-03-2018 05:29:00,55.67,55.99,53.56,59.33,6
21-03-2018 05:30:00,55.67,56.02,53.59,59.24,6
21-03-2018 05:31:00,55.73,56.08,53.41,59.12,6
21-03-2018 05:32:00,55.75,56.13,53.41,59.06,6
21-03-2018 05:33:00,55.75,56.1,53.36,59,6
21-03-2018 05:34:00,55.75,56.1,53.44,58.92,6
21-03-2018 05:35:00,55.78,56.13,53.45,58.8,6
21-03-2018 05:36:00,55.78,56.16,53.39,58.65,6
21-03-2018 10:32:00,55.49,51.95,45.88,54.59,1
21-03-2018 10:33:00,55.2,51.31,45.54,53.97,1
21-03-2018 10:34:00,55.14,50.76,45.06,53.67,1
21-03-2018 10:35:00,55.14,50.66,45.42,53.65,1
21-03-2018 10:36:00,55.35,50.4,45.09,53.44,1
21-03-2018 10:37:00,55.72,50.7,45.68,53.88,1
21-03-2018 10:38:00,56.04,50.63,45.25,53.97,1
21-03-2018 10:39:00,56.39,50.4,44.83,53.91,1
21-03-2018 10:40:00,56.68,50.16,44.56,54,1
21-03-2018 10:41:00,57.04,50.19,44.53,54.03,1
21-03-2018 10:42:00,57.35,50.56,45.06,54.47,1
21-03-2018 10:43:00,57.88,50.18,44.23,54.47,1
21-03-2018 10:44:00,59.01,50.18,43.9,54.71,1
21-03-2018 10:45:00,60.26,50.87,44.51,55.53,1
21-03-2018 10:46:00,61.95,51.3,44.33,56.32,1
21-03-2018 10:47:00,63.32,51.12,43.51,56.59,1
21-03-2018 10:48:00,64.22,51.52,43.78,56.97,1
21-03-2018 10:49:00,64.14,51.5,43.8,57,1
21-03-2018 10:50:00,62.86,51.08,43.69,56.59,1
21-03-2018 10:51:00,61.63,50.86,44.14,55.91,1
21-03-2018 10:52:00,60.96,50.72,44.19,55.68,1
21-03-2018 10:53:00,61.22,51.07,44.69,55.94,1
21-03-2018 10:54:00,62.04,51.13,44.41,56.24,1
21-03-2018 10:55:00,63.11,51.56,44.75,56.83,1
21-03-2018 10:56:00,64.59,51.65,44.17,57.19,1
21-03-2018 10:57:00,65.95,52.27,44.38,57.92,1
21-03-2018 10:58:00,67.05,52.5,44.38,58.48,1
21-03-2018 10:59:00,67.08,52.47,44.12,58.51,1
21-03-2018 11:00:00,65.27,51.91,43.98,57.8,1
21-03-2018 11:01:00,63.4,51.04,43.5,56.8,1
21-03-2018 11:02:00,62.04,50.47,43.29,56.07,1
21-03-2018 11:03:00,62.15,50.74,44.26,56.21,1
21-03-2018 11:04:00,63.19,50.98,43.85,56.48,1
21-03-2018 11:05:00,64.44,51.38,43.77,57.13,1
21-03-2018 11:06:00,65.78,51.66,43.74,57.62,1
21-03-2018 11:07:00,66.8,51.79,43.38,58.06,1
21-03-2018 11:08:00,67.57,52.17,43.87,58.45,1
21-03-2018 11:09:00,68.21,52.41,44.11,58.71,1
21-03-2018 11:10:00,67.63,52.14,43.71,58.54,1
21-03-2018 11:11:00,65.15,51.61,43.59,57.65,1
21-03-2018 11:12:00,63.34,50.98,43.76,56.65,1
21-03-2018 11:13:00,62.47,50.85,43.96,56.42,1
21-03-2018 11:14:00,63.31,50.84,43.51,56.65,1
21-03-2018 11:15:00,64.59,51.01,43.29,57.06,1
21-03-2018 11:16:00,62.65,56.4,43.64,57.33,3
21-03-2018 11:17:00,63.64,57.05,43.9,57.33,3
21-03-2018 11:18:00,64.22,57.16,43.1,56.97,3
21-03-2018 11:19:00,65.19,57.99,43.99,56.8,3
21-03-2018 11:20:00,65.4,58.58,43.78,57.65,3
21-03-2018 11:21:00,64.79,58.67,43.58,58.06,3
21-03-2018 11:22:00,63.8,58.34,43.55,58.13,3
21-03-2018 11:23:00,62.9,57.75,42.55,57.77,3
21-03-2018 11:24:00,62.08,57.31,43,57.45,3
21-03-2018 11:25:00,61.74,57.1,43.45,57.1,3
21-03-2018 11:26:00,61.37,56.9,42.93,57.21,3
21-03-2018 11:27:00,61.02,56.87,44.25,57.3,3
21-03-2018 11:28:00,60.76,56.72,44.16,57.35,3
21-03-2018 11:29:00,60.26,56.49,44.18,57.42,3
21-03-2018 11:30:00,59.88,56.19,44.32,57.21,3
21-03-2018 11:31:00,59.82,56.07,44.32,57.32,3
21-03-2018 11:32:00,59.5,55.78,43.97,57.48,3
21-03-2018 11:33:00,59.03,55.52,44.44,57.54,3
21-03-2018 11:34:00,58.77,55.07,43.92,57.56,3
21-03-2018 11:35:00,58.67,54.78,43.87,57.83,3
21-03-2018 11:36:00,58.47,54.27,43.45,57.51,3
21-03-2018 11:37:00,58.99,54.39,43.32,57.48,3
21-03-2018 11:38:00,59.32,54.39,42.51,57.77,3
21-03-2018 11:39:00,60.15,54.96,43.1,58.06,3
21-03-2018 11:40:00,61.51,55.4,42.11,58.21,3
21-03-2018 11:41:00,62.74,55.87,41.39,58,3
21-03-2018 11:42:00,63.79,56.58,41.7,57.56,3
21-03-2018 11:43:00,64.81,57.4,41.81,57.51,3
21-03-2018 11:44:00,65.04,57.78,40.88,57.59,3
21-03-2018 11:45:00,64.44,58.08,41.16,57.48,3
21-03-2018 11:46:00,63.39,57.72,41.19,57.56,3
21-03-2018 11:47:00,62.31,57.16,41.27,57.13,3
21-03-2018 11:48:00,61.79,56.87,41.1,57,3
21-03-2018 11:49:00,61.33,56.55,40.83,56.91,3
21-03-2018 11:50:00,60.96,56.31,40.97,56.83,3
21-03-2018 11:51:00,60.19,55.99,41.23,56.74,3
21-03-2018 11:52:00,59.61,55.55,40.9,56.5,3
21-03-2018 11:53:00,59.5,55.42,41.1,56.48,3
21-03-2018 11:54:00,59.35,55.28,41.04,56.45,3
21-03-2018 11:55:00,59.12,55.22,40.99,56.48,3
21-03-2018 11:56:00,58.83,54.95,40.38,56.45,3
21-03-2018 11:57:00,58.39,54.46,39.64,56.18,3
21-03-2018 11:58:00,58.13,54.28,39.85,55.88,3
21-03-2018 11:59:00,58.07,54.1,39.64,55.65,3
21-03-2018 12:00:00,57.55,53.75,39.76,55.62,3
21-03-2018 12:01:00,56.78,53.15,39.97,55.65,3
21-03-2018 12:02:00,56.26,52.59,40.15,55.85,3
21-03-2018 12:03:00,55.9,52.18,40.33,56.03,3
21-03-2018 12:04:00,55.9,51.8,39.78,56.18,3
21-03-2018 12:05:00,56.1,51.83,39.85,56.48,3
21-03-2018 12:06:00,56.89,51.89,38.75,56.74,3
21-03-2018 12:07:00,58.54,52.69,38.43,56.8,3
21-03-2018 12:08:00,60.2,52.98,37.06,56.5,3
21-03-2018 12:09:00,61.4,53.51,36.36,56.03,3
21-03-2018 12:10:00,62.62,54.6,37.06,55.44,3
21-03-2018 12:11:00,63,55.37,37.26,54.71,3
21-03-2018 12:12:00,62.53,55.75,37.24,54.71,3
21-03-2018 12:13:00,61.73,55.58,36.76,55.24,3
21-03-2018 12:14:00,60.6,54.99,36.79,54.94,3
21-03-2018 12:15:00,59.81,54.55,36.91,54.65,3
21-03-2018 12:16:00,59.37,54.34,37.28,54.47,3
21-03-2018 12:17:00,58.85,54.1,37.17,54.47,3
21-03-2018 12:18:00,58.41,53.84,37.35,54.39,3
21-03-2018 12:19:00,57.92,53.57,37.81,54.26,3
21-03-2018 12:20:00,57.54,53.39,38.23,54.09,3
21-03-2018 12:21:00,57.45,53.39,38.72,54.18,3
21-03-2018 12:22:00,57.28,53.36,39.09,54.24,3
21-03-2018 12:23:00,57.13,53.3,39.02,54.44,3
21-03-2018 12:24:00,56.81,53.07,39.01,54.36,3
21-03-2018 12:25:00,56.46,52.83,39.1,54.24,3
21-03-2018 12:26:00,56.64,52.98,39.76,54.3,3
21-03-2018 12:27:00,56.58,52.98,39.47,54.36,3
21-03-2018 12:28:00,56.46,53.04,40.1,54.47,3
21-03-2018 12:29:00,56.43,53.07,40.3,54.62,3
21-03-2018 12:30:00,56.23,52.98,40.51,54.65,3
21-03-2018 12:31:00,56.08,52.83,40.71,54.53,3
21-03-2018 12:32:00,56.29,52.89,40.3,54.44,3
21-03-2018 12:33:00,56.26,52.89,40.44,54.74,3
21-03-2018 12:34:00,56.19,52.72,39.83,54.88,3
21-03-2018 12:35:00,55.94,52.56,40.4,54.8,3
21-03-2018 12:36:00,55.69,52.09,39.97,54.47,3
21-03-2018 12:37:00,56.1,51.95,39.39,54.44,3
21-03-2018 12:38:00,56.31,51.8,39.22,54.91,3
21-03-2018 12:39:00,56.66,51.85,39.39,55.12,3
21-03-2018 12:40:00,57,52.01,39.42,55.21,3
21-03-2018 12:41:00,57.24,52.01,38.97,55.04,3
21-03-2018 12:42:00,58.44,52.36,38.3,54.88,3
21-03-2018 12:43:00,59.83,53.04,38.04,55.04,3
21-03-2018 12:44:00,60.96,53.68,38.09,55.12,3
21-03-2018 12:45:00,61.86,54.37,37.56,54.91,3
21-03-2018 12:46:00,61.96,54.84,37.44,54.39,3
21-03-2018 12:47:00,61.61,55.2,37.34,54.39,3
21-03-2018 12:48:00,60.54,54.9,37.44,54.62,3
21-03-2018 12:49:00,59.75,54.52,36.99,54.44,3
21-03-2018 12:50:00,59.06,54.04,36.55,54.3,3
21-03-2018 12:51:00,58.29,53.49,36.19,53.94,3
21-03-2018 12:52:00,58,53.31,36.56,53.68,3
21-03-2018 12:53:00,57.6,53.07,36.29,53.65,3
21-03-2018 12:54:00,57.28,52.81,36.36,53.53,3
21-03-2018 12:55:00,56.98,52.69,36.56,53.44,3
21-03-2018 12:56:00,56.48,52.33,36.34,53.3,3
21-03-2018 12:57:00,56.31,52.12,36.63,53.12,3
21-03-2018 12:58:00,56.16,52.04,36.36,53.06,3
21-03-2018 12:59:00,55.94,51.91,36.53,53.12,3
21-03-2018 13:00:00,55.73,51.88,36.65,53.12,3
21-03-2018 13:01:00,55.35,51.59,36.77,52.94,3
21-03-2018 13:02:00,55.23,51.5,36.99,52.83,3
21-03-2018 13:03:00,55.26,51.36,36.47,52.88,3
21-03-2018 13:04:00,55.08,51.24,36.26,52.88,3
21-03-2018 13:05:00,54.85,51.21,36.55,52.71,3
21-03-2018 13:06:00,54.55,50.92,36.38,52.44,3
21-03-2018 13:07:00,54.85,43.55,35.57,49.43,1
21-03-2018 13:08:00,56.19,43.78,35.79,50.1,1
21-03-2018 13:09:00,58.39,44.32,35.82,51.14,1
21-03-2018 13:10:00,60.37,44.49,35.49,51.75,1
21-03-2018 13:11:00,62.12,45.28,35.98,52.67,1
21-03-2018 13:12:00,61.68,45.48,36.23,52.88,1
21-03-2018 13:13:00,58.52,45.03,35.99,51.9,1
21-03-2018 13:14:00,56.98,44.8,36.37,51.11,1
21-03-2018 13:15:00,56.08,44.38,35.84,50.4,1
21-03-2018 13:16:00,55.4,44.44,36.06,50.11,1
21-03-2018 13:17:00,54.91,43.92,35.55,49.47,1
21-03-2018 13:18:00,54.23,44.18,36.06,49.4,1
21-03-2018 13:19:00,53.82,44.03,36.05,49.15,1
21-03-2018 13:20:00,53.32,44.04,36.53,48.84,1
21-03-2018 13:21:00,53,43.7,35.99,48.53,1
21-03-2018 13:22:00,52.7,43.76,36.14,48.32,1
21-03-2018 13:23:00,52.4,43.56,35.91,48.02,1
21-03-2018 13:24:00,52.14,43.59,36.18,47.97,1
21-03-2018 13:25:00,52.07,43.58,36.08,47.87,1
21-03-2018 13:26:00,51.75,43.26,35.6,47.56,1
21-03-2018 13:27:00,51.69,43.37,36.04,47.6,1
21-03-2018 13:28:00,51.4,43.13,35.64,47.26,1
21-03-2018 13:29:00,51.25,43.1,35.78,47.22,1
21-03-2018 13:30:00,51.28,43.13,35.69,47.15,1
21-03-2018 13:31:00,51.11,43.19,36.03,47.15,1
21-03-2018 13:32:00,50.97,43.26,36.17,47.24,1
21-03-2018 13:33:00,50.9,42.93,35.63,47.03,1
21-03-2018 13:34:00,50.63,42.77,35.58,46.76,1
21-03-2018 13:35:00,50.46,42.74,35.74,46.6,1
21-03-2018 13:36:00,50.49,42.87,35.65,46.76,1
21-03-2018 13:37:00,50.42,42.76,35.5,46.66,1
21-03-2018 13:38:00,49.98,42.74,35.83,46.42,1
21-03-2018 13:39:00,50.19,42.77,35.79,46.54,1
21-03-2018 13:40:00,50.05,42.53,35.21,46.31,1
21-03-2018 13:41:00,49.82,42.63,35.73,46.25,1
21-03-2018 13:42:00,50.29,41.68,35.46,42.47,5
21-03-2018 13:43:00,50.14,41.24,34.7,42,5
21-03-2018 13:44:00,49.91,41.49,35.36,41.94,5
21-03-2018 13:45:00,49.85,40.62,34.41,41.58,5
21-03-2018 13:46:00,49.86,40.6,35.16,41.33,5
21-03-2018 13:47:00,50.86,40.7,34.91,41.54,5
21-03-2018 13:48:00,52.8,40.8,34.91,41.71,5
21-03-2018 13:49:00,55.14,40.53,34.6,41.68,5
21-03-2018 13:50:00,54.3,41,35.05,41.95,5
21-03-2018 13:51:00,52.65,40.87,34.91,41.58,5
21-03-2018 13:52:00,51.88,41.18,35.21,41.8,5
21-03-2018 13:53:00,51.24,40.8,34.98,41.56,5
21-03-2018 13:54:00,50.59,41,35.08,41.56,5
21-03-2018 13:55:00,50.05,41.04,35.05,41.62,5
21-03-2018 13:56:00,49.56,40.94,34.88,41.49,5
21-03-2018 13:57:00,48.99,41,35.02,41.52,5
21-03-2018 13:58:00,48.93,41.31,35.11,41.61,5
21-03-2018 13:59:00,48.39,41.24,35.24,41.51,5
21-03-2018 14:00:00,48.21,41.14,35.21,41.56,5
21-03-2018 14:01:00,47.6,40.84,34.7,41.2,5
21-03-2018 14:02:00,47.12,40.91,34.98,41.16,5
21-03-2018 14:03:00,47.12,41.24,35.4,41.4,5
21-03-2018 14:04:00,47.14,41.38,35.34,41.56,5
21-03-2018 14:05:00,46.67,41.24,35.32,41.33,5
21-03-2018 14:06:00,46.58,41.38,35.46,41.46,5
21-03-2018 14:07:00,46.65,41.63,35.74,41.63,5
21-03-2018 14:08:00,46.47,41.56,35.86,41.61,5
21-03-2018 14:09:00,46.2,41.66,35.89,41.61,5
21-03-2018 14:10:00,46.2,41.88,36.08,41.74,5
21-03-2018 14:11:00,46.3,41.98,36.06,41.78,5
21-03-2018 14:12:00,46.36,42.15,36.34,41.98,5
21-03-2018 14:13:00,46.84,42.22,36.3,42.12,5
21-03-2018 14:14:00,46.94,42.39,36.63,42.23,5
21-03-2018 14:15:00,47.23,42.36,36.49,42.18,5
21-03-2018 14:16:00,47.62,42.22,36.35,42.11,5
21-03-2018 14:17:00,48.14,42.37,36.71,42.31,5
21-03-2018 14:18:00,48.76,42.26,36.64,42.39,5
21-03-2018 14:19:00,49.34,42.37,36.67,42.47,5
21-03-2018 14:20:00,49.85,42.5,36.67,42.61,5
21-03-2018 14:21:00,50.81,42.79,37.08,42.84,5
21-03-2018 14:22:00,52.43,42.81,36.86,43.05,5
21-03-2018 14:23:00,54.2,42.68,36.66,43.12,5
21-03-2018 14:24:00,53.03,42.57,36.63,42.95,5
21-03-2018 14:25:00,52.37,42.23,36.35,42.74,5
21-03-2018 14:26:00,51.31,42.03,36.02,42.54,5
21-03-2018 14:27:00,50.17,42.14,36.4,42.44,5
21-03-2018 14:28:00,50.33,42.45,36.64,42.68,5
21-03-2018 14:29:00,49.68,42.38,36.67,42.54,5
21-03-2018 14:30:00,49.24,42.45,36.66,42.61,5
21-03-2018 14:31:00,48.95,42.58,36.85,42.68,5
21-03-2018 14:32:00,49.35,43.35,37.75,43.32,5
21-03-2018 14:33:00,49.01,42.7,37.08,42.84,5
21-03-2018 14:34:00,48.37,42.93,37.17,42.91,5
21-03-2018 14:35:00,48.39,42.97,37.06,42.88,5
21-03-2018 14:36:00,48.02,43.03,37.27,42.95,5
21-03-2018 14:37:00,48.24,43.28,37.28,43.1,5
21-03-2018 14:38:00,48.21,43.24,37.35,43.04,5
21-03-2018 14:39:00,48.18,43.19,37.27,43.07,5
21-03-2018 14:40:00,48.1,43.67,37.41,43.26,5
21-03-2018 14:41:00,47.6,42.81,36.76,42.65,5
21-03-2018 14:42:00,47.12,42.81,36.86,42.65,5
21-03-2018 14:43:00,47.08,42.76,36.69,42.58,5
21-03-2018 14:44:00,47.25,42.54,36.46,42.37,5
21-03-2018 14:45:00,46.64,42.54,36.49,42.28,5
21-03-2018 14:46:00,46.25,42.47,36.43,42.28,5
21-03-2018 14:47:00,46.11,42.54,36.71,42.25,5
21-03-2018 14:48:00,46.06,42.47,36.71,42.23,5
21-03-2018 14:49:00,46.22,42.77,36.95,42.46,5
21-03-2018 14:50:00,46.33,42.93,37.25,42.54,5
21-03-2018 14:51:00,46.72,42.79,37.06,42.51,5
21-03-2018 14:52:00,48.31,42.72,37.03,42.58,5
21-03-2018 14:53:00,50.85,42.86,37.16,42.96,5
21-03-2018 14:54:00,52.94,43.26,37.67,43.48,5
21-03-2018 14:55:00,53.52,43.07,37.28,43.42,5
21-03-2018 14:56:00,52.41,43.28,37.62,43.45,5
21-03-2018 14:57:00,52.05,43.45,37.64,43.65,5
21-03-2018 14:58:00,51.75,43.48,37.62,43.64,5
21-03-2018 14:59:00,51.16,43.48,37.69,43.61,5
21-03-2018 15:00:00,51.16,43.71,37.78,43.71,5
21-03-2018 15:01:00,50.62,43.75,37.78,43.66,5
21-03-2018 15:02:00,50.3,43.68,37.72,43.66,5
21-03-2018 15:03:00,50.06,43.67,37.69,43.63,5
21-03-2018 15:04:00,49.72,43.78,37.9,43.66,5
21-03-2018 15:05:00,49.89,43.87,37.79,43.72,5
21-03-2018 15:06:00,49.64,44.04,37.76,43.74,5
21-03-2018 15:07:00,49.33,43.73,37.46,43.4,5
21-03-2018 15:08:00,48.55,43.15,37.14,43.06,5
21-03-2018 15:09:00,51.85,44.36,38.27,47.33,1
21-03-2018 15:10:00,53.04,44.38,38.09,47.93,1
21-03-2018 15:11:00,54.06,44.38,37.72,48.46,1
21-03-2018 15:12:00,55.08,44.49,37.72,49.08,1
21-03-2018 15:13:00,55.81,44.87,37.85,49.77,1
21-03-2018 15:14:00,56.86,45.18,38.08,50.51,1
21-03-2018 15:15:00,58.81,45.65,38.15,51.52,1
21-03-2018 15:16:00,60.55,46.31,38.66,52.55,1
21-03-2018 15:17:00,53.46,44.43,37.98,44.67,5
21-03-2018 15:18:00,52.72,44.16,38.04,44.32,5
21-03-2018 15:19:00,52.55,44.16,37.86,44.42,5
21-03-2018 15:20:00,51.89,44.22,37.98,44.27,5
21-03-2018 15:21:00,51.69,43.98,37.75,44.03,5
21-03-2018 15:22:00,51.12,43.71,37.69,43.84,5
21-03-2018 15:23:00,50.7,43.77,37.69,43.84,5
21-03-2018 15:24:00,50.66,43.94,37.88,43.89,5
21-03-2018 15:25:00,50.39,43.87,37.79,43.79,5
21-03-2018 15:26:00,49.98,43.98,37.85,43.72,5
21-03-2018 15:27:00,49.95,44.25,38.26,44.01,5
21-03-2018 15:28:00,49.97,44.38,38.41,44.13,5
21-03-2018 15:29:00,49.93,44.59,38.65,44.26,5
21-03-2018 15:30:00,49.23,44.77,38.97,44.36,5
21-03-2018 15:31:00,48.21,44.64,38.73,44.14,5
21-03-2018 15:32:00,47.83,44.7,38.79,44.17,5
21-03-2018 15:33:00,47.91,44.94,39.15,44.34,5
21-03-2018 15:34:00,47.93,45.18,39.49,44.52,5
21-03-2018 15:35:00,48.24,45.25,39.52,44.59,5
21-03-2018 15:36:00,48.53,45.28,39.37,44.55,5
21-03-2018 15:37:00,49.11,45.21,39.34,44.57,5
21-03-2018 15:38:00,51.06,45.14,39.39,44.8,5
21-03-2018 15:39:00,53.2,45.07,39.28,44.95,5
21-03-2018 15:40:00,55.49,44.77,38.91,44.99,5
21-03-2018 15:41:00,55.41,44.77,39.01,44.95,5
21-03-2018 15:42:00,54.76,44.9,39.11,44.97,5
21-03-2018 15:43:00,54.2,44.81,39.13,45.01,5
21-03-2018 15:44:00,53.34,44.85,39.13,44.92,5
21-03-2018 15:45:00,53.07,44.95,39.15,45.04,5
21-03-2018 15:46:00,52.69,45.09,39.18,44.97,5
21-03-2018 15:47:00,52.33,45.16,39.35,44.99,5
