Timestamp,EX2_FAN_IN_RH_ITL,EX2_FAN_OUT_RH_ITL,FA2_FAN_IN_RH_ITL,FA2_FAN_OUT_RH_ITL,EX2_FAN_IN_TEMP_ITL,EX2_FAN_OUT_TEMP_ITL,FA2_FAN_IN_TEMP_ITL,FA2_FAN_OUT_TEMP_ITL
20-03-2018 07:49:00,47.04,40.57,46.85,48.57,30.19,29.1,30.32,30.81
20-03-2018 07:48:00,47.08,40.5,46.81,48.5,30.36,29.82,30.06,30.85
20-03-2018 07:47:00,47.04,40.43,46.81,48.47,30.23,29.71,29.98,30.77
20-03-2018 07:46:00,47.04,40.43,46.81,48.36,30.14,29.71,29.94,30.63
20-03-2018 07:45:00,47.01,40.39,46.78,48.3,30.18,29.77,30.01,30.65
20-03-2018 07:44:00,47.01,40.36,46.78,48.25,30.3,29.8,30.14,30.78
20-03-2018 07:43:00,46.94,40.33,46.78,48.12,29.96,29.65,29.99,30.74
20-03-2018 07:42:00,46.9,40.23,46.74,47.98,30.29,29.92,30.35,30.97
20-03-2018 07:41:00,46.94,40.09,46.74,47.9,29.96,30.14,30.09,31.14
20-03-2018 07:40:00,47.01,40.09,46.78,47.84,30.28,30.39,30.13,31.18
20-03-2018 07:39:00,47.09,40.3,46.85,47.77,29.93,29.86,29.94,31.19
20-03-2018 07:38:00,47.22,40.33,46.85,47.78,29.96,29.83,29.72,30.94
20-03-2018 07:37:00,47.43,40.23,46.78,47.92,29.96,29.92,30.12,30.87
20-03-2018 07:36:00,47.7,40.39,46.78,48.16,30,29.87,30.2,31.27
20-03-2018 07:35:00,47.88,40.43,46.81,48.41,29.76,30.02,30.36,30.92
20-03-2018 07:34:00,48.19,40.58,46.78,48.79,29.95,30.06,29.69,30.66
20-03-2018 07:33:00,48.44,40.91,46.74,49.24,29.42,30.06,30.06,30.68
20-03-2018 07:32:00,48.77,40.93,46.74,49.78,29.38,29.58,30.04,30.85
20-03-2018 07:31:00,48.92,41.03,46.71,50.2,29.15,29.58,30.19,30.17
20-03-2018 07:30:00,48.99,41,46.71,50.4,28.86,29.57,30.41,30
20-03-2018 07:29:00,49.02,41.03,46.71,50.47,29.15,29.8,30.5,29.92
20-03-2018 07:28:00,49.08,41.14,46.74,50.51,29.01,29.31,30.12,29.69
20-03-2018 07:27:00,49.09,41.07,46.74,50.58,29.26,29.68,30.13,29.71
20-03-2018 07:26:00,49.23,41.04,46.71,50.72,28.99,29.3,30.19,29.72
20-03-2018 07:25:00,49.26,41.11,46.71,50.75,28.97,29.68,30.44,29.79
20-03-2018 07:24:00,49.4,41.21,46.74,50.82,28.94,29.97,30.03,29.52
20-03-2018 07:23:00,49.47,41.24,46.71,50.92,28.92,29.53,30,29.56
20-03-2018 07:22:00,49.53,41.26,46.74,51,28.48,29.53,30,29.7
20-03-2018 07:21:00,49.53,41.42,46.85,51,28.9,29.64,30.06,29.34
20-03-2018 07:20:00,49.62,41.49,46.78,51.11,28.64,29.26,30.28,29.88
20-03-2018 07:19:00,49.72,41.52,46.74,51.11,28.54,29.34,30.11,29.23
20-03-2018 07:18:00,49.76,41.45,46.67,51.21,28.61,29.18,30.17,29.12
20-03-2018 07:17:00,49.79,41.45,46.61,51.24,28.21,28.98,30.39,29.01
20-03-2018 07:16:00,49.85,41.52,46.57,51.28,28.11,29.29,30.22,29.62
20-03-2018 07:15:00,49.9,41.45,46.51,51.42,27.82,28.86,30.05,28.92
20-03-2018 07:14:00,49.97,41.43,46.47,51.42,27.95,28.95,30.24,29.07
20-03-2018 07:13:00,50.01,41.43,46.41,51.43,27.97,29.19,30.24,29
20-03-2018 07:12:00,50.08,41.43,46.36,51.43,28.24,28.86,30.05,28.79
20-03-2018 07:11:00,50.18,41.4,46.33,51.55,27.71,29.09,30.2,28.77
20-03-2018 07:10:00,50.28,41.5,46.3,51.55,27.7,28.84,30.15,28.85
20-03-2018 07:09:00,50.39,41.43,46.19,51.46,27.45,29.14,30.34,28.43
20-03-2018 07:08:00,50.56,41.33,46.09,51.58,27.69,28.71,30.3,28.58
20-03-2018 07:07:00,50.8,41.43,46.06,51.64,27.57,29.42,30.24,28.3
20-03-2018 07:06:00,51.01,41.29,45.99,51.79,27.32,28.98,30.29,28.45
20-03-2018 07:05:00,51.27,41.07,45.86,51.75,27.28,28.72,29.94,27.81
20-03-2018 07:04:00,51.54,41.07,45.83,51.85,27.17,28.85,30.21,28.17
20-03-2018 07:03:00,51.9,41.21,45.79,51.97,26.91,29.23,30.51,28.13
20-03-2018 07:02:00,52.37,41.66,45.72,0,26.81,29.2,30.4,27.63
20-03-2018 07:01:00,52.85,41.94,45.72,52.51,25.9,28.88,30.72,27.76
20-03-2018 07:00:00,53.18,42.54,45.68,52.65,25.6,28.87,30.64,27.17
20-03-2018 06:59:00,52.78,43,45.64,51.21,25.38,28.56,30.78,27.01
20-03-2018 06:58:00,52.16,42.11,45.71,51.21,24.79,27.24,30.52,26.74
20-03-2018 06:57:00,51.4,41.64,45.72,50.21,24.06,27.13,30.51,26.72
20-03-2018 06:56:00,51.08,41.52,45.64,50.17,24.52,27.53,30.61,26.98
20-03-2018 06:55:00,51.1,41.68,45.57,50.43,24.64,27.71,30.81,27.34
20-03-2018 06:54:00,51.16,41.78,45.57,50.53,25.04,28.28,30.69,27.22
20-03-2018 06:53:00,51.18,41.78,45.51,50.6,25.17,27.7,30.68,27.25
20-03-2018 06:52:00,51.21,41.83,45.51,50.6,25.05,27.73,30.73,27.27
20-03-2018 06:51:00,51.27,41.86,45.51,0,24.78,27.36,30.78,27.21
20-03-2018 06:50:00,51.3,41.9,45.45,50.84,24.95,27.45,30.57,27.17
20-03-2018 06:49:00,51.45,41.97,45.41,50.88,25.04,27.95,30.98,27.21
20-03-2018 06:48:00,51.54,42.04,45.45,50.92,24.58,27.43,30.75,27.15
20-03-2018 06:47:00,51.6,42.17,45.57,51.04,24.87,27.23,30.78,26.67
20-03-2018 06:46:00,51.72,42.24,45.45,51.12,24.6,27.05,30.83,26.78
20-03-2018 06:45:00,51.84,42.31,45.39,51.37,24.59,27.32,30.99,27.03
20-03-2018 06:44:00,51.96,42.39,45.43,51.37,24.4,27.46,30.79,26.9
20-03-2018 06:43:00,52.04,42.48,45.29,51.48,24.81,27.17,31.1,26.77
20-03-2018 06:42:00,52.22,42.6,45.19,51.63,24.34,26.48,30.85,26.34
20-03-2018 06:41:00,52.43,42.77,45.16,51.79,24.5,26.83,30.81,26.65
20-03-2018 06:40:00,52.66,42.94,45.19,51.99,24.17,26.84,30.73,26.38
20-03-2018 06:39:00,52.96,43.16,45.19,52.2,23.98,26.49,30.67,25.98
20-03-2018 06:38:00,53.26,43.33,45.12,52.53,23.76,26.64,30.74,25.38
20-03-2018 06:37:00,53.72,43.64,45.09,52.73,23.45,26.47,30.79,25.59
20-03-2018 06:36:00,54.37,44,45.07,53,23.25,26.32,30.71,25.5
20-03-2018 06:35:00,54.91,43.87,45.1,52.5,22.26,25.5,30.63,24.86
20-03-2018 06:34:00,54.59,43.5,45.1,52.5,21.82,25.99,30.5,25.06
20-03-2018 06:33:00,54.14,43.09,45.07,52.06,22.2,25.75,30.45,25.41
20-03-2018 06:32:00,53.65,42.68,44.9,51.17,22.16,26.31,30.51,25.4
20-03-2018 06:31:00,53.06,42.26,44.83,51.17,22.43,26.59,31.01,25.8
20-03-2018 06:30:00,52.47,41.85,44.87,50.82,22.8,26.44,30.8,25.81
20-03-2018 06:29:00,51.88,41.56,44.97,50.3,23.29,27.32,30.63,26.01
20-03-2018 06:28:00,51.35,41.32,45.1,50.02,23.75,26.95,30.58,26.41
20-03-2018 06:27:00,50.9,41.13,45.14,49.77,24.51,27.19,30.79,27.09
20-03-2018 06:26:00,50.56,41.06,45.21,49.76,24.83,27.44,30.32,27.27
20-03-2018 06:25:00,50.46,41.21,45.51,49.85,24.95,27.75,30.63,27.13
20-03-2018 06:24:00,50.52,41.28,45.48,49.96,25.29,27.76,30.95,27.24
20-03-2018 06:23:00,50.59,41.28,45.21,50,25.02,27.78,30.34,27.29
20-03-2018 06:22:00,50.59,41.26,45.17,50.03,25.1,27.75,30.72,27.09
20-03-2018 06:21:00,50.62,41.26,45.17,50.1,25.03,27.88,30.8,27.19
20-03-2018 06:20:00,50.66,41.33,45.1,50.1,24.86,27.74,30.66,27.19
20-03-2018 06:19:00,50.69,41.36,45.17,50.24,24.98,27.77,30.72,27.36
20-03-2018 06:18:00,50.76,41.4,45.24,50.18,25.01,27.33,30.65,27.33
20-03-2018 06:17:00,50.8,41.5,45.24,50.27,24.85,27.47,30.56,26.85
20-03-2018 06:16:00,50.9,41.54,45.28,50.35,24.77,27.49,30.58,26.93
20-03-2018 06:15:00,50.95,41.61,45.34,50.42,24.77,27.4,30.99,26.63
20-03-2018 06:14:00,50.99,41.68,45.35,50.45,24.58,27.1,30.68,27.11
20-03-2018 06:13:00,51.08,41.78,45.48,50.63,24.5,27.17,30.84,26.94
20-03-2018 06:12:00,51.11,41.81,45.51,50.69,24.57,26.65,30.66,26.08
20-03-2018 06:11:00,51.17,41.83,45.41,50.77,24.61,27.05,30.6,26.08
20-03-2018 06:10:00,51.31,41.9,45.34,50.81,24.12,26.98,30.69,26.35
20-03-2018 06:09:00,51.35,41.97,45.17,50.81,24.17,27.09,30.72,26.01
20-03-2018 06:08:00,51.41,41.98,45.07,50.92,23.72,26.62,30.64,26.19
20-03-2018 06:07:00,51.5,42.02,44.9,50.99,24.16,27.06,30.46,26.02
20-03-2018 06:06:00,51.77,42.14,44.87,51.11,23.89,26.16,30.87,25.78
20-03-2018 06:05:00,51.98,42.28,44.97,51.3,23.35,26.51,30.66,25.37
20-03-2018 06:04:00,52.45,42.53,44.99,50.89,22.68,26.58,30.74,25.24
20-03-2018 06:03:00,52.54,42.1,44.86,50.89,22.26,25.39,30.77,24.91
20-03-2018 06:02:00,51.87,41.52,44.79,50.15,21.74,25.7,30.69,25.13
20-03-2018 06:01:00,51.52,40.97,44.75,49.74,22.23,25.93,30.79,25.25
20-03-2018 06:00:00,51.19,40.97,44.75,49.46,22.81,26.56,30.55,25.47
20-03-2018 05:59:00,50.81,40.71,44.69,49.18,22.81,26.82,30.8,25.49
20-03-2018 05:58:00,50.51,40.55,44.62,49.03,23.4,27.06,30.62,26.17
20-03-2018 05:57:00,50.3,40.51,44.55,49.02,23.62,27.21,30.66,26.39
20-03-2018 05:56:00,50.08,40.43,44.48,49,24.18,27.46,31.09,26.57
20-03-2018 05:55:00,49.9,40.39,44.45,49.03,24.64,27.77,30.71,27
20-03-2018 05:54:00,50.02,40.61,44.38,49.35,25.06,27.65,30.9,27.14
20-03-2018 05:53:00,50.08,40.71,44.45,49.49,25.2,27.68,30.6,27.23
20-03-2018 05:52:00,50.15,40.71,44.28,0,25.3,27.9,30.85,27.32
20-03-2018 05:51:00,50.22,40.75,44.11,49.59,25.1,27.89,30.75,27.19
20-03-2018 05:50:00,50.29,40.78,44.04,49.63,25.2,27.8,30.81,27.1
20-03-2018 05:49:00,50.39,40.81,44.03,49.69,25.13,27.88,30.81,27.04
20-03-2018 05:48:00,50.46,40.85,43.96,49.8,25.16,27.89,30.98,27.16
20-03-2018 05:47:00,50.56,40.89,43.87,49.86,25.07,27.37,30.87,27.08
20-03-2018 05:46:00,50.66,40.99,43.77,50.01,24.9,27.6,31,27.18
20-03-2018 05:45:00,50.73,41.04,43.8,50.04,24.74,26.83,31.1,27.15
20-03-2018 05:44:00,50.9,41.13,43.83,50.22,24.74,27.64,31.07,26.96
20-03-2018 05:43:00,50.96,41.2,43.73,50.25,25.16,27.7,30.95,27.16
20-03-2018 05:42:00,51.11,41.28,43.7,50.42,24.73,27.04,31.21,26.64
20-03-2018 05:41:00,51.23,41.38,43.63,50.56,24.48,27.41,31.13,26.33
20-03-2018 05:40:00,51.46,41.52,43.59,50.8,24.2,27.38,31.2,26.74
20-03-2018 05:39:00,51.67,41.66,43.52,50.94,24.4,26.88,30.96,26.53
20-03-2018 05:38:00,51.93,41.84,43.49,51.08,24,26.96,31.23,26.25
20-03-2018 05:37:00,52.32,42.09,43.56,51.37,23.98,26.18,31.07,26.22
20-03-2018 05:36:00,52.73,42.33,43.46,51.55,23.32,26.76,30.67,25.69
20-03-2018 05:35:00,53.41,42.61,43.35,51.44,23.02,26.15,31.26,25.63
20-03-2018 05:34:00,53.74,42.27,43.28,51.44,22.48,26.05,31.05,25.42
20-03-2018 05:33:00,53.41,41.94,43.35,50.96,22.23,26.74,31.02,25.27
20-03-2018 05:32:00,52.94,41.52,43.31,50.41,22.2,26.36,31.27,25.74
20-03-2018 05:31:00,51.42,40.9,43.25,49.63,22.9,26.87,31.14,26.05
20-03-2018 05:30:00,51.42,40.27,43.28,48.73,22.9,27.21,31.45,26.58
20-03-2018 05:29:00,50.5,39.63,43.28,47.87,23.53,27.84,30.87,26.88
20-03-2018 05:28:00,49.4,38.94,43.38,46.96,24.18,28.27,31.27,27.93
20-03-2018 05:27:00,48.07,38.08,43.45,45.88,25.01,28.5,31.11,28.4
20-03-2018 05:26:00,46.62,37.11,43.35,44.78,25.82,29.61,31.3,29.33
20-03-2018 05:25:00,45.12,35.93,43.28,43.64,26.93,30.54,31.11,30.2
20-03-2018 05:24:00,44.01,34.47,43.31,42.68,28.09,31.4,31.15,31.32
20-03-2018 05:23:00,44.93,35.01,43.31,43.53,29.03,32.13,31.24,32.25
20-03-2018 05:22:00,45.03,34.96,43.35,43.56,29.02,32.06,31.24,32.5
20-03-2018 05:21:00,45.03,35.17,43.42,43.6,29.2,32.96,31.19,32.17
20-03-2018 05:20:00,45.1,34.92,43.31,43.6,29.01,32.5,31.25,31.93
20-03-2018 05:19:00,45.35,35.13,43.38,43.74,28.92,32.76,31.21,32.29
20-03-2018 05:18:00,45.55,35.4,43.45,43.97,28.79,32.29,31.35,32.1
20-03-2018 05:17:00,45.49,35.13,43.37,43.77,28.61,32.34,31.36,32.18
20-03-2018 05:16:00,45.46,35.27,43.41,43.78,28.68,31.82,31.22,32.17
20-03-2018 05:15:00,45.49,35.1,43.28,43.71,28.52,32.79,31.28,31.88
20-03-2018 05:14:00,45.74,35.06,43.31,43.84,28.56,32.36,31.11,32.08
20-03-2018 05:13:00,45.92,35.06,43.31,43.84,28.37,32.47,31.12,31.69
20-03-2018 05:12:00,46.06,35.2,43.27,43.95,28.25,32.63,31.38,32.08
20-03-2018 05:11:00,45.93,34.89,43.23,43.76,28.28,32.15,31.13,31.88
20-03-2018 05:10:00,46,34.54,43.03,43.59,27.67,31.88,31.14,31.91
20-03-2018 05:09:00,46.31,34.5,42.93,43.69,27.77,32.58,31.17,31.91
20-03-2018 05:08:00,46.49,34.64,42.97,43.76,27.72,32.95,31.39,31.69
20-03-2018 05:07:00,46.6,34.24,42.76,43.67,27.69,32.95,31.48,31.65
20-03-2018 05:06:00,46.98,33.91,42.68,43.8,27.66,32.35,31.8,31.64
20-03-2018 05:05:00,47.36,34.03,42.65,43.78,27.14,32.56,31.5,31.46
20-03-2018 05:04:00,47.71,33.99,42.68,43.95,27.07,32.78,31.57,31.22
20-03-2018 05:03:00,48.12,33.91,42.65,43.95,26.7,32.36,31.39,31.45
20-03-2018 05:02:00,48.85,33.91,42.55,44.09,26.3,33.03,31.41,31.19
20-03-2018 05:01:00,49.67,33.99,42.68,44.31,25.87,32.83,31.45,30.93
20-03-2018 05:00:00,49.96,34.02,42.71,44.24,25.01,32.52,31.36,30.65
20-03-2018 04:59:00,46.99,33.97,42.71,43.32,23.95,32.96,31.63,31.2
20-03-2018 04:58:00,46.61,34.05,42.71,43.25,24.23,32.93,31.83,31.32
20-03-2018 04:57:00,46.15,34.09,42.91,43.2,24.53,33.22,31.75,31.18
20-03-2018 04:56:00,45.71,34.25,42.91,43.16,25.18,32.95,31.34,31.41
20-03-2018 04:55:00,45.22,34.25,42.95,43.15,25.67,32.89,31.72,31.5
20-03-2018 04:54:00,44.78,34.13,42.91,42.97,26.36,32.47,31.74,32.03
20-03-2018 04:53:00,44.28,34.13,42.85,42.88,26.87,32.63,31.27,32
20-03-2018 04:52:00,43.84,34.18,42.98,42.82,27.65,32.92,31.43,32.47
20-03-2018 04:51:00,44.22,34.02,42.95,43.01,29.08,32.82,31.68,32.54
20-03-2018 04:50:00,44.88,34.18,43.02,43.27,29.29,32.51,31.49,32.53
20-03-2018 04:49:00,45.03,34.79,43.19,43.51,29.12,32.83,31.6,32.34
20-03-2018 04:48:00,45.26,34.58,43.29,43.62,29.24,33.09,31.71,32.16
20-03-2018 04:47:00,45.24,34.73,43.29,43.62,29.02,33.09,31.73,32.53
20-03-2018 04:46:00,45.61,34.79,43.32,43.79,29.08,32.79,31.33,32.21
20-03-2018 04:45:00,45.61,35.1,43.49,43.9,29.08,32.89,31.46,32.28
20-03-2018 04:44:00,45.92,34.93,43.49,44.03,28.7,33.04,31.53,32.36
20-03-2018 04:43:00,45.72,35.47,43.49,44,28.9,32.7,31.67,32.1
20-03-2018 04:42:00,45.77,34.73,43.2,43.74,28.61,32.81,31.37,32.33
20-03-2018 04:41:00,46.06,34.96,43.3,44,28.91,32.72,31.46,32.17
20-03-2018 04:40:00,46.25,35.21,43.39,44.1,28.7,32.62,31.6,32.11
20-03-2018 04:39:00,46.32,35.07,43.35,44.1,28.32,32.59,31.56,31.93
20-03-2018 04:38:00,46.66,34.82,43.32,44.15,28.24,33.11,31.19,32.13
20-03-2018 04:37:00,46.76,35.34,43.32,44.29,28.01,33.19,31.56,31.94
20-03-2018 04:36:00,46.71,35,43.16,44.09,28.22,32.61,31.47,31.77
20-03-2018 04:35:00,46.89,34.58,43.05,44.06,27.92,33.03,31.42,31.78
20-03-2018 04:34:00,47.26,34.56,42.95,44.2,27.9,32.58,31.75,32.19
20-03-2018 04:33:00,47.44,34.81,43.1,44.21,27.56,32.4,31.2,31.57
20-03-2018 04:32:00,47.62,34.88,43.03,44.25,27.07,32.69,31.41,31.83
20-03-2018 04:31:00,47.87,34.6,42.93,44.19,27.09,32.83,31.59,31.68
20-03-2018 04:30:00,48.28,34.36,42.78,44.15,27.11,33.22,31.19,31.47
20-03-2018 04:29:00,48.8,34.21,42.78,44.25,26.68,31.57,31.41,31.2
20-03-2018 04:28:00,49.73,34.37,42.85,44.54,26.21,32.84,31.41,31.41
20-03-2018 04:27:00,50.32,34.62,42.85,44.57,25.59,32.99,31.58,31.49
20-03-2018 04:26:00,48.9,34.19,42.78,43.93,23.77,32.85,31.5,31.11
20-03-2018 04:25:00,47.68,34.35,42.81,43.64,23.89,32.9,31.67,30.8
20-03-2018 04:24:00,47.03,34.07,42.65,43.34,24.32,33.2,31.31,31.49
20-03-2018 04:23:00,46.4,33.75,42.57,43.13,24.96,32.69,31.85,31.56
20-03-2018 04:22:00,45.8,33.63,42.53,42.94,25.31,32.78,31.64,31.81
20-03-2018 04:21:00,45.2,33.47,42.39,42.83,25.95,33.25,31.83,31.71
20-03-2018 04:20:00,44.63,33.99,42.46,42.82,26.77,33.16,31.45,31.93
20-03-2018 04:19:00,44.19,33.79,42.46,42.68,27.46,32.91,31.72,32.41
20-03-2018 04:18:00,44.06,33.36,42.33,42.56,28.33,33.41,31.59,32.61
20-03-2018 04:17:00,44.52,33.41,42.29,42.78,29.29,33.02,31.94,32.49
20-03-2018 04:16:00,44.58,33.81,42.36,42.87,29.17,32.88,31.67,32.66
20-03-2018 04:15:00,44.67,33.47,42.36,42.83,29.12,33.22,32.05,32.73
20-03-2018 04:14:00,44.7,33.43,42.32,42.83,29.12,33.72,32.15,32.72
20-03-2018 04:13:00,44.88,33.31,42.33,42.98,28.89,33.37,31.8,32.43
20-03-2018 04:12:00,44.95,33.64,42.43,42.98,29.02,33.44,31.78,32.62
20-03-2018 04:11:00,45.25,33.36,42.43,43.08,28.57,33.13,31.62,32.15
20-03-2018 04:10:00,45.51,33.99,42.7,43.32,28.82,32.94,32.19,32.28
20-03-2018 04:09:00,45.61,33.99,42.67,43.32,28.26,33.05,31.76,32.28
20-03-2018 04:08:00,45.72,33.91,42.6,43.32,28.56,33.08,31.69,32.24
20-03-2018 04:07:00,45.96,33.64,42.5,43.32,28.39,33.54,31.56,32.2
20-03-2018 04:06:00,46.09,33.89,42.53,43.39,28.04,32.57,31.86,32.04
20-03-2018 04:05:00,46.54,33.6,42.53,43.54,28.06,32.99,31.81,32.32
20-03-2018 04:04:00,46.93,34.05,42.55,43.78,27.85,33.18,31.91,31.86
20-03-2018 04:03:00,47.24,34.17,42.55,43.95,27.69,33.04,32.04,31.97
20-03-2018 04:02:00,47.45,34.01,42.48,43.9,27.37,32.96,31.77,31.66
20-03-2018 04:01:00,47.7,33.76,42.36,43.9,27.31,33.17,31.91,31.85
20-03-2018 04:00:00,48.01,33.64,42.29,43.9,27,33.36,32.13,31.58
20-03-2018 03:59:00,48.53,33.57,42.25,44.02,26.74,33.4,31.91,31.31
20-03-2018 03:58:00,49.18,33.64,42.32,44.25,26.28,33.2,31.97,31.01
20-03-2018 03:57:00,49.6,33.73,42.2,44.33,26.32,33.44,31.88,31.06
20-03-2018 03:56:00,50.21,33.36,42.07,44.38,25.55,33.19,32.07,31.21
20-03-2018 03:55:00,51.22,33.44,42.15,44.69,25.41,33.45,32.13,31.16
20-03-2018 03:54:00,52.04,33.79,42.36,44.97,24.44,32.92,32.19,31.18
20-03-2018 03:53:00,51.12,33.77,42.36,44.5,23.16,33.04,31.63,30.5
20-03-2018 03:52:00,50.33,34.02,42.39,44.4,23.25,32.92,31.77,31.03
20-03-2018 03:51:00,49.89,34.29,42.52,44.42,23.68,32.9,31.96,31
20-03-2018 03:50:00,49.64,34.34,42.45,44.42,23.88,32.95,31.81,30.56
20-03-2018 03:49:00,49.36,34.09,42.39,44.41,24.28,33.01,32.25,30.96
20-03-2018 03:48:00,49.15,34.29,42.48,44.55,24.54,33.07,31.97,30.9
20-03-2018 03:47:00,48.92,34.24,42.48,44.62,24.94,33.14,31.92,30.96
20-03-2018 03:46:00,48.64,34.92,42.83,44.96,25.41,33.17,32.02,31.03
20-03-2018 03:45:00,48.49,35.62,43,45.27,25.9,32.6,31.96,30.78
20-03-2018 03:44:00,48.79,35.91,42.96,45.64,26.71,32.37,31.84,30.99
20-03-2018 03:43:00,49.15,35.97,42.84,45.85,27.02,32.35,31.87,30.83
20-03-2018 03:42:00,49.4,36.12,42.72,46.18,26.67,31.99,32.1,30.42
20-03-2018 03:41:00,49.85,36.62,42.69,46.77,26.28,32.11,31.82,29.94
20-03-2018 03:40:00,50.52,37.3,42.69,47.64,26.16,31.41,31.71,29.92
20-03-2018 03:39:00,50.93,38.2,42.59,48.79,26.14,31.25,32.02,28.9
20-03-2018 03:38:00,51.35,39.38,42.48,50.24,25.65,30.49,32.1,27.89
20-03-2018 03:37:00,50.98,40.9,42.55,50.76,25.43,27.86,31.88,27.55
20-03-2018 03:36:00,50.95,40.83,42.52,50.27,24.99,27.34,32.02,27.58
20-03-2018 03:35:00,51.01,40.84,42.48,50.3,25,27.85,31.69,27.08
20-03-2018 03:34:00,50.95,40.81,42.45,0,24.57,27.74,32.07,27.35
20-03-2018 03:33:00,51.04,40.91,42.42,50.69,25.28,28.04,31.9,27.03
20-03-2018 03:32:00,51.22,41.12,42.53,50.69,24.66,27.56,31.76,27.03
20-03-2018 03:31:00,51.4,41.23,42.74,50.9,24.58,27.45,31.9,27.11
20-03-2018 03:30:00,51.58,41.37,42.64,50.9,24.47,27.65,31.84,26.19
20-03-2018 03:29:00,51.69,41.48,42.59,51.13,24.24,28.05,31.79,26.04
20-03-2018 03:28:00,51.99,41.69,42.59,51.34,24.01,26.69,31.98,26.03
20-03-2018 03:27:00,52.29,41.97,42.87,51.55,23.97,26.86,31.88,25.89
20-03-2018 03:26:00,52.73,42.22,42.81,51.76,23.59,26.16,31.87,25.93
20-03-2018 03:25:00,53.23,42.5,42.77,52.03,23.43,26.21,31.71,25.42
20-03-2018 03:24:00,53.79,42.47,42.74,51.91,22.57,25.92,31.42,24.99
20-03-2018 03:23:00,53.48,41.94,42.74,51.41,22.21,25.91,31.89,25.09
20-03-2018 03:22:00,53.03,41.56,42.74,50.97,22.09,26.65,31.73,25.26
20-03-2018 03:21:00,52.59,41.21,42.74,50.62,22.49,26.6,31.83,25.72
20-03-2018 03:20:00,52.15,40.99,42.87,50.21,22.72,26.74,31.98,26.14
20-03-2018 03:19:00,51.62,40.75,43.19,49.86,23.36,27.36,31.53,26.25
20-03-2018 03:18:00,51.14,40.49,43.11,49.62,23.72,27.22,31.6,26.83
20-03-2018 03:17:00,50.87,40.34,42.97,49.5,24.28,27.82,31.86,27.25
20-03-2018 03:16:00,50.56,40.28,43.04,49.42,24.83,28.18,31.84,27.01
20-03-2018 03:15:00,50.24,40.2,42.86,49.4,25.03,28.38,32.13,27.44
20-03-2018 03:14:00,50.3,40.3,42.79,49.67,25.64,28.68,31.53,27.66
20-03-2018 03:13:00,50.34,40.37,42.72,49.74,25.53,28.75,32.04,27.73
20-03-2018 03:12:00,50.37,40.37,42.66,49.81,25.68,28.06,31.74,27.77
20-03-2018 03:11:00,50.47,40.47,42.86,49.88,25.62,27.86,32.03,27.79
20-03-2018 03:10:00,50.5,40.54,42.86,49.92,25.26,28.17,32.15,27.91
20-03-2018 03:09:00,50.53,40.57,42.83,49.95,25.36,28.92,31.98,27.38
20-03-2018 03:08:00,50.62,40.59,42.76,50.05,25.4,28.18,31.68,27.63
20-03-2018 03:07:00,50.75,40.62,42.62,50.13,25.19,28.23,32.01,27.46
20-03-2018 03:06:00,50.75,40.78,42.72,50.16,25.43,28.01,31.78,27.28
20-03-2018 03:05:00,50.88,40.78,42.93,50.3,25.46,28.45,31.81,27.17
20-03-2018 03:04:00,51.04,40.92,43.06,50.4,25.06,27.87,32.13,26.75
20-03-2018 03:03:00,51.13,41.07,43.34,50.47,24.84,27.54,31.69,27.19
20-03-2018 03:02:00,51.27,41.1,43.23,50.53,24.85,27.92,31.79,27.05
20-03-2018 03:01:00,51.51,41.2,43.1,50.56,25.07,27.92,31.94,27.05
20-03-2018 03:00:00,51.75,41.31,43,50.5,24.85,27.66,31.86,27.37
20-03-2018 02:59:00,52.14,41.63,42.96,50.16,24.29,27.72,32.3,26.93
20-03-2018 02:58:00,52.63,42.42,42.86,49.5,24.41,27.47,31.94,27.27
20-03-2018 02:57:00,52.99,43.26,42.86,49.11,24.1,26.7,31.91,28.19
20-03-2018 02:56:00,53.32,43.43,43,48.97,23.84,26.7,31.5,27.96
20-03-2018 02:55:00,53.52,43.55,43,48.76,23.49,26.4,31.57,27.81
20-03-2018 02:54:00,53.58,43.38,42.86,48.24,23.1,26.54,31.62,28.3
20-03-2018 02:53:00,53.14,43.24,42.83,48.88,22.9,26.38,31.66,29.07
20-03-2018 02:52:00,52.94,43.11,42.79,49.11,22.99,26.25,32.11,28.88
20-03-2018 02:51:00,52.88,43.13,42.76,49.52,23.04,26.29,31.86,28.74
20-03-2018 02:50:00,52.76,43.13,43.03,49.83,23.51,26.22,31.9,28.8
20-03-2018 02:49:00,52.53,43.02,43.2,49.83,23.58,26.7,31.83,28.8
20-03-2018 02:48:00,52.34,42.87,43.1,49.8,23.6,26.99,31.66,28.83
20-03-2018 02:47:00,52.11,42.74,43,49.8,24.05,26.92,31.86,28.32
20-03-2018 02:46:00,51.96,42.67,42.86,50.22,24.13,27.08,31.9,28.25
20-03-2018 02:45:00,51.75,42.62,42.96,50.22,24.25,27.29,31.8,28.25
20-03-2018 02:44:00,51.69,42.66,43.06,50.34,25.09,27.55,32.04,28.21
20-03-2018 02:43:00,51.66,42.68,43,50.47,25.17,27.52,31.5,28.04
20-03-2018 02:42:00,51.68,42.74,43.16,50.54,25.15,27.84,31.83,27.67
20-03-2018 02:41:00,51.71,42.81,43.23,50.47,25.31,27.19,31.71,27.74
