"Timestamp","EX2_FAN_IN_RH_ITL","EX2_FAN_OUT_RH_ITL","FA2_FAN_IN_RH_ITL","FA2_FAN_OUT_RH_ITL"
"21-03-2018 12:38:00","47.83","41.90","47.53","48.37"
"21-03-2018 12:37:00","47.73","41.84","47.53","48.33"
"21-03-2018 12:36:00","47.63","41.87","47.56","48.33"
"21-03-2018 12:35:00","47.50","41.87","47.53","48.30"
"21-03-2018 12:34:00","47.46","41.87","47.53","48.30"
"21-03-2018 12:33:00","47.39","41.84","47.56","48.30"
"21-03-2018 12:32:00","47.36","41.87","47.53","48.27"
"21-03-2018 12:31:00","47.32","41.87","47.49","48.27"
"21-03-2018 12:30:00","47.29","41.84","47.46","48.27"
"21-03-2018 12:29:00","47.19","41.81","47.39","48.23"
"21-03-2018 12:28:00","47.12","41.77","47.46","48.20"
"21-03-2018 12:27:00","46.89","41.84","47.46","48.16"
"21-03-2018 12:26:00","46.79","41.60","47.49","48.09"
"21-03-2018 12:25:00","46.81","42.00","47.46","48.18"
"21-03-2018 12:24:00","46.77","41.97","47.46","48.15"
"21-03-2018 12:23:00","46.77","41.97","47.46","48.18"
"21-03-2018 12:22:00","46.74","42.00","47.42","48.13"
"21-03-2018 12:21:00","46.74","41.97","47.46","48.12"
"21-03-2018 12:20:00","46.71","41.97","47.39","48.12"
"21-03-2018 12:19:00","46.71","42.00","47.36","48.12"
"21-03-2018 12:18:00","46.71","42.00","47.36","48.12"
"21-03-2018 12:17:00","46.71","41.90","47.29","48.12"
"21-03-2018 12:16:00","46.67","41.90","47.29","48.12"
"21-03-2018 12:15:00","46.67","41.90","47.25","48.12"
"21-03-2018 12:14:00","46.64","41.87","47.25","48.12"
"21-03-2018 12:13:00","46.64","41.84","47.25","48.08"
"21-03-2018 12:12:00","46.67","41.77","47.19","48.15"
"21-03-2018 12:11:00","46.71","41.70","47.19","48.12"
"21-03-2018 12:10:00","46.67","41.57","47.15","48.09"
"21-03-2018 12:09:00","46.67","41.57","47.12","48.12"
"21-03-2018 12:08:00","46.67","41.57","47.12","48.12"
"21-03-2018 12:07:00","46.67","41.53","47.09","48.15"
"21-03-2018 12:06:00","46.67","41.43","47.05","48.12"
"21-03-2018 12:05:00","46.64","41.36","47.02","48.15"
"21-03-2018 12:04:00","46.60","41.29","47.02","48.12"
"21-03-2018 12:03:00","46.57","41.23","46.99","48.12"
"21-03-2018 12:02:00","46.51","41.33","46.92","48.12"
"21-03-2018 12:01:00","46.41","41.23","46.92","48.12"
"21-03-2018 12:00:00","46.38","41.29","46.89","48.05"
"20-03-2018 11:59:00","46.38","41.40","46.92","48.05"
"20-03-2018 11:58:00","46.34","41.36","46.89","48.05"
"20-03-2018 11:57:00","46.31","41.33","46.85","48.05"
"20-03-2018 11:56:00","46.24","41.29","46.89","48.02"
"20-03-2018 11:55:00","46.17","41.29","46.92","47.99"
"20-03-2018 11:54:00","46.10","41.36","46.99","47.92"
"20-03-2018 11:53:00","46.07","41.46","46.99","47.92"
"20-03-2018 11:52:00","46.03","41.50","46.99","47.89"
"20-03-2018 11:51:00","46.03","41.53","46.99","47.89"
"20-03-2018 11:50:00","46.03","41.53","46.92","47.89"
"20-03-2018 11:49:00","46.03","41.53","46.92","47.85"
"20-03-2018 11:48:00","46.00","41.50","46.85","47.85"
"20-03-2018 11:47:00","46.07","41.53","46.87","47.89"
"20-03-2018 11:46:00","46.07","41.43","46.84","47.89"
"20-03-2018 11:45:00","46.10","41.36","46.81","47.95"
"20-03-2018 11:44:00","46.17","41.23","46.77","47.95"
"20-03-2018 11:43:00","46.24","41.10","46.74","48.02"
"20-03-2018 11:42:00","46.24","40.98","46.74","47.99"
"20-03-2018 11:41:00","46.24","41.02","46.84","47.99"
"20-03-2018 11:40:00","46.24","40.83","46.64","47.99"
"20-03-2018 11:39:00","46.24","40.88","46.64","48.05"
"20-03-2018 11:38:00","46.20","40.76","46.57","48.02"
"20-03-2018 11:37:00","46.17","40.76","46.57","48.02"
"20-03-2018 11:36:00","46.14","40.76","46.57","47.99"
"20-03-2018 11:35:00","46.14","40.69","46.57","47.99"
"20-03-2018 11:34:00","46.14","40.66","46.57","47.99"
"20-03-2018 11:33:00","46.14","40.55","46.57","47.99"
"20-03-2018 11:32:00","46.14","40.48","46.57","48.02"
"20-03-2018 11:31:00","46.14","40.41","46.60","47.99"
"20-03-2018 11:30:00","46.10","40.45","46.64","47.99"
"20-03-2018 11:29:00","46.07","40.45","46.67","47.99"
"20-03-2018 11:28:00","46.07","40.34","46.64","47.99"
"20-03-2018 11:27:00","46.03","40.34","46.67","47.99"
"20-03-2018 11:26:00","46.03","40.34","46.71","47.95"
"20-03-2018 11:25:00","46.00","40.34","46.71","47.92"
"20-03-2018 11:24:00","45.97","40.45","46.71","47.92"
"20-03-2018 11:23:00","45.97","40.31","46.71","47.92"
"20-03-2018 11:22:00","46.00","40.31","46.67","47.95"
"20-03-2018 11:21:00","46.03","40.24","46.67","47.99"
"20-03-2018 11:20:00","46.03","40.21","46.67","47.99"
"20-03-2018 11:19:00","46.03","40.21","46.67","47.99"
"20-03-2018 11:18:00","46.07","40.21","46.67","47.99"
"20-03-2018 11:17:00","46.07","40.21","46.67","48.02"
"20-03-2018 11:16:00","46.07","40.17","46.67","48.02"
"20-03-2018 11:15:00","46.07","40.21","46.67","48.05"
"20-03-2018 11:14:00","46.10","40.17","46.67","48.05"
"20-03-2018 11:13:00","46.14","40.10","46.67","48.05"
"20-03-2018 11:12:00","46.14","40.10","46.71","48.05"
"20-03-2018 11:11:00","46.14","40.14","46.74","48.05"
"20-03-2018 11:10:00","46.20","40.10","46.73","48.05"
"20-03-2018 11:09:00","46.17","40.17","46.76","48.05"
"20-03-2018 11:08:00","46.17","40.28","46.76","48.05"
"20-03-2018 11:07:00","46.20","40.17","46.80","48.05"
"20-03-2018 11:06:00","46.24","40.10","46.80","48.05"
"20-03-2018 11:05:00","46.27","40.10","46.80","48.05"
"20-03-2018 11:04:00","46.27","40.14","46.80","48.05"
"20-03-2018 11:03:00","46.31","40.24","46.83","48.08"
"20-03-2018 11:02:00","46.38","40.28","46.83","48.12"
"20-03-2018 11:01:00","46.44","40.28","46.86","48.12"
"20-03-2018 11:00:00","46.64","40.34","46.83","48.18"
"20-03-2018 10:59:00","46.64","40.45","46.80","48.25"
"20-03-2018 10:58:00","46.88","40.75","46.76","48.36"
"20-03-2018 10:57:00","46.88","40.75","46.80","48.32"
"20-03-2018 10:56:00","46.88","40.85","46.80","48.32"
"20-03-2018 10:55:00","46.88","40.71","46.70","48.36"
"20-03-2018 10:54:00","46.88","40.75","46.70","48.36"
"20-03-2018 10:53:00","46.84","40.78","46.70","48.32"
"20-03-2018 10:52:00","46.84","40.75","46.73","48.29"
"20-03-2018 10:51:00","46.84","40.81","46.72","48.29"
"20-03-2018 10:50:00","46.77","40.91","46.69","48.29"
"20-03-2018 10:49:00","46.74","40.81","46.65","48.22"
"20-03-2018 10:48:00","46.74","40.78","46.69","48.18"
"20-03-2018 10:47:00","46.77","40.81","46.69","48.22"
"20-03-2018 10:46:00","46.77","40.81","46.69","48.18"
"20-03-2018 10:45:00","46.77","40.84","46.65","48.18"
"20-03-2018 10:44:00","46.74","40.81","46.65","48.18"
"20-03-2018 10:43:00","46.74","40.84","46.65","48.15"
"20-03-2018 10:42:00","46.71","40.91","46.65","48.12"
"20-03-2018 10:41:00","46.67","40.91","46.62","48.08"
"20-03-2018 10:40:00","46.67","40.91","46.58","48.12"
"20-03-2018 10:39:00","46.67","40.88","46.58","48.05"
"20-03-2018 10:38:00","46.64","40.91","46.58","48.05"
"20-03-2018 10:37:00","46.64","40.97","46.55","48.05"
"20-03-2018 10:36:00","46.60","40.91","46.55","47.99"
"20-03-2018 10:35:00","46.60","40.91","46.58","47.99"
"20-03-2018 10:34:00","46.60","40.94","46.55","47.99"
"20-03-2018 10:33:00","46.57","41.00","46.51","47.99"
"20-03-2018 10:32:00","46.60","41.00","46.54","47.98"
"20-03-2018 10:31:00","46.60","40.97","46.54","47.92"
"20-03-2018 10:30:00","46.60","40.94","46.54","47.94"
"20-03-2018 10:29:00","46.60","40.97","46.54","47.94"
"20-03-2018 10:28:00","46.60","41.04","46.54","47.94"
"20-03-2018 10:27:00","46.57","41.00","46.51","47.91"
"20-03-2018 10:26:00","46.57","41.04","46.51","47.87"
"20-03-2018 10:25:00","46.60","41.00","46.51","47.87"
"20-03-2018 10:24:00","46.60","40.97","46.51","47.87"
"20-03-2018 10:23:00","46.60","40.97","46.51","47.87"
"20-03-2018 10:22:00","46.60","40.97","46.51","47.87"
"20-03-2018 10:21:00","46.60","40.97","46.44","47.87"
"20-03-2018 10:20:00","46.57","41.00","46.38","47.84"
"20-03-2018 10:19:00","46.57","41.04","46.36","47.81"
"20-03-2018 10:18:00","46.57","41.04","46.36","47.81"
"20-03-2018 10:17:00","46.57","41.00","46.36","47.77"
"20-03-2018 10:16:00","46.57","41.04","46.36","47.74"
"20-03-2018 10:15:00","46.53","41.14","46.33","47.74"
"20-03-2018 10:14:00","46.53","41.04","46.30","47.74"
"20-03-2018 10:13:00","46.46","41.04","46.30","47.67"
"20-03-2018 10:12:00","46.46","41.11","46.26","47.67"
"20-03-2018 10:11:00","46.46","41.11","46.23","47.67"
"20-03-2018 10:10:00","46.46","41.11","46.23","47.64"
"20-03-2018 10:09:00","46.46","41.11","46.23","47.64"
"20-03-2018 10:08:00","46.46","41.11","46.23","47.64"
"20-03-2018 10:07:00","46.53","41.10","46.23","47.60"
"20-03-2018 10:06:00","46.53","41.10","46.23","47.60"
"20-03-2018 10:05:00","46.53","41.07","46.19","47.60"
"20-03-2018 10:04:00","46.53","41.03","46.19","47.54"
"20-03-2018 10:03:00","46.53","41.03","46.19","47.54"
"20-03-2018 10:02:00","46.57","41.00","46.19","47.54"
"20-03-2018 10:01:00","46.57","41.00","46.19","47.54"
"20-03-2018 10:00:00","46.53","41.03","46.15","47.47"
"20-03-2018 09:59:00","46.53","41.00","46.15","47.47"
"20-03-2018 09:58:00","46.57","41.00","46.15","47.44"
"20-03-2018 09:57:00","46.57","40.96","46.15","47.41"
"20-03-2018 09:56:00","46.53","41.00","46.14","47.41"
"20-03-2018 09:55:00","46.53","41.07","46.14","47.37"
"20-03-2018 09:54:00","46.46","41.13","46.11","47.34"
"20-03-2018 09:53:00","46.43","41.13","46.07","47.31"
"20-03-2018 09:52:00","46.43","41.10","46.04","47.31"
"20-03-2018 09:51:00","46.43","41.10","46.00","47.27"
"20-03-2018 09:50:00","46.43","41.13","46.00","47.29"
"20-03-2018 09:49:00","46.43","41.10","45.97","47.24"
"20-03-2018 09:48:00","46.46","41.10","45.97","47.20"
"20-03-2018 09:47:00","46.46","41.07","45.93","47.20"
"20-03-2018 09:46:00","46.46","41.07","45.93","47.19"
"20-03-2018 09:45:00","46.49","41.07","45.90","47.16"
"20-03-2018 09:44:00","46.49","41.03","45.93","47.16"
"20-03-2018 09:43:00","46.49","41.03","45.93","47.12"
"20-03-2018 09:42:00","46.49","41.03","45.90","47.09"
"20-03-2018 09:41:00","46.45","41.03","45.90","47.09"
"20-03-2018 09:40:00","46.49","41.03","45.90","47.05"
"20-03-2018 09:39:00","46.49","41.00","45.90","47.02"
"20-03-2018 09:38:00","46.49","41.00","45.86","47.02"
"20-03-2018 09:37:00","46.49","41.00","45.86","46.99"
"20-03-2018 09:36:00","46.49","40.96","45.86","46.96"
"20-03-2018 09:35:00","46.56","40.96","45.86","46.96"
"20-03-2018 09:34:00","46.56","40.93","45.89","46.89"
"20-03-2018 09:33:00","46.56","40.96","45.89","46.89"
"20-03-2018 09:32:00","46.56","41.03","45.89","46.86"
"20-03-2018 09:31:00","46.56","40.93","45.85","46.82"
"20-03-2018 09:30:00","46.56","40.93","45.85","46.82"
"20-03-2018 09:29:00","46.49","40.96","45.85","46.76"
"20-03-2018 09:28:00","46.49","40.93","45.85","46.76"
"20-03-2018 09:27:00","46.56","40.96","45.85","46.72"
"20-03-2018 09:26:00","46.49","40.96","45.84","46.69"
"20-03-2018 09:25:00","46.49","41.00","45.81","46.65"
"20-03-2018 09:24:00","46.49","41.00","45.81","46.62"
"20-03-2018 09:23:00","46.49","40.96","45.77","46.62"
"20-03-2018 09:22:00","46.49","40.96","45.77","46.55"
"20-03-2018 09:21:00","46.49","40.96","45.74","46.55"
"20-03-2018 09:20:00","46.45","41.00","45.74","46.48"
"20-03-2018 09:19:00","46.45","41.00","45.76","46.48"
"20-03-2018 09:18:00","46.47","40.96","45.73","46.45"
"20-03-2018 09:17:00","46.47","40.93","45.70","46.41"
"20-03-2018 09:16:00","46.51","40.93","45.70","46.35"
"20-03-2018 09:15:00","46.51","40.96","45.70","46.35"
"20-03-2018 09:14:00","46.47","40.96","45.70","46.28"
"20-03-2018 09:13:00","46.51","40.96","45.72","46.28"
"20-03-2018 09:12:00","46.51","41.00","45.72","46.22"
"20-03-2018 09:11:00","46.51","41.01","45.68","46.22"
"20-03-2018 09:10:00","46.51","41.01","45.72","46.15"
"20-03-2018 09:09:00","46.51","41.01","45.72","46.15"
"20-03-2018 09:08:00","46.47","41.01","45.72","46.13"
"20-03-2018 09:07:00","46.47","41.01","45.68","46.10"
"20-03-2018 09:06:00","46.44","41.01","45.68","46.10"
"20-03-2018 09:05:00","46.41","41.00","45.68","46.07"
"20-03-2018 09:04:00","46.41","41.01","45.70","46.03"
"20-03-2018 09:03:00","46.38","40.96","45.70","46.03"
"20-03-2018 09:02:00","46.40","40.93","45.70","46.03"
"20-03-2018 09:01:00","46.40","40.95","45.67","46.00"
"20-03-2018 09:00:00","46.44","40.95","45.67","45.96"
"20-03-2018 08:59:00","46.44","41.01","45.70","45.93"
"20-03-2018 08:58:00","46.47","41.08","45.70","45.86"
"20-03-2018 08:57:00","46.54","41.12","45.70","45.83"
"20-03-2018 08:56:00","46.60","41.15","45.70","45.83"
"20-03-2018 08:55:00","46.67","41.19","45.74","45.79"
"20-03-2018 08:54:00","46.77","41.29","45.80","45.72"
"20-03-2018 08:53:00","46.80","41.29","45.80","45.69"
"20-03-2018 08:52:00","46.80","41.29","45.80","45.69"
"20-03-2018 08:51:00","46.84","41.29","45.80","45.69"
"20-03-2018 08:50:00","46.84","41.29","45.83","45.79"
"20-03-2018 08:49:00","46.84","41.26","45.90","45.83"
"20-03-2018 08:48:00","46.86","41.23","45.90","45.93"
"20-03-2018 08:47:00","46.89","41.23","45.91","46.05"
"20-03-2018 08:46:00","46.89","41.23","45.91","46.15"
"20-03-2018 08:45:00","46.89","41.13","45.94","46.32"
"20-03-2018 08:44:00","46.93","41.26","45.98","46.45"
"20-03-2018 08:43:00","46.89","41.26","45.98","46.73"
"20-03-2018 08:42:00","46.89","41.23","45.98","47.05"
"20-03-2018 08:41:00","46.86","41.16","45.99","47.36"
"20-03-2018 08:40:00","46.83","41.16","46.02","47.56"
"20-03-2018 08:39:00","46.82","41.13","46.06","47.67"
"20-03-2018 08:38:00","46.75","41.10","46.10","47.76"
"20-03-2018 08:37:00","46.68","41.03","46.13","47.86"
"20-03-2018 08:36:00","46.58","41.00","46.18","47.88"
"20-03-2018 08:35:00","46.54","41.00","46.31","47.81"
"20-03-2018 08:34:00","46.47","41.03","46.39","47.78"
"20-03-2018 08:33:00","46.37","41.00","46.51","47.73"
"20-03-2018 08:32:00","46.32","40.96","46.61","47.83"
"20-03-2018 08:31:00","46.22","40.96","46.65","47.83"
"20-03-2018 08:30:00","46.19","40.96","46.61","47.89"
"20-03-2018 08:29:00","46.15","40.93","46.61","47.79"
"20-03-2018 08:28:00","46.19","40.91","46.58","47.79"
"20-03-2018 08:27:00","46.19","40.84","46.59","47.79"
"20-03-2018 08:26:00","46.19","40.84","46.59","47.79"
"20-03-2018 08:25:00","46.22","40.81","46.63","47.79"
"20-03-2018 08:24:00","46.29","40.78","46.63","47.83"
"20-03-2018 08:23:00","46.32","40.81","46.63","47.86"
"20-03-2018 08:22:00","46.29","40.81","46.70","47.82"
"20-03-2018 08:21:00","46.29","40.81","46.73","47.72"
"20-03-2018 08:20:00","46.22","40.95","46.76","47.65"
"20-03-2018 08:19:00","46.19","40.81","46.80","47.61"
"20-03-2018 08:18:00","46.06","40.75","46.87","47.47"
"20-03-2018 08:17:00","45.91","40.75","46.94","47.34"
"20-03-2018 08:16:00","45.74","40.88","47.01","47.09"
"20-03-2018 08:15:00","45.67","40.84","47.08","46.89"
"20-03-2018 08:14:00","45.61","40.81","47.09","46.74"
"20-03-2018 08:13:00","45.46","40.74","47.12","46.54"
"20-03-2018 08:12:00","45.42","40.81","47.12","46.39"
"20-03-2018 08:11:00","45.42","40.60","47.05","46.32"
"20-03-2018 08:10:00","45.44","40.60","46.98","46.25"
"20-03-2018 08:09:00","45.61","40.50","46.95","46.35"
"20-03-2018 08:08:00","45.74","40.57","46.95","46.51"
"20-03-2018 08:07:00","45.89","40.63","46.94","46.75"
"20-03-2018 08:06:00","46.17","40.63","46.87","47.60"
"20-03-2018 08:05:00","46.44","40.74","46.80","47.60"
"20-03-2018 08:04:00","46.72","40.77","46.77","48.11"
"20-03-2018 08:03:00","46.85","40.63","46.73","48.46"
"20-03-2018 08:02:00","46.83","40.60","46.70","48.49"
"20-03-2018 08:01:00","46.86","40.43","46.70","48.52"
"20-03-2018 08:00:00","46.89","40.43","46.70","48.57"
"20-03-2018 07:59:00","46.93","40.50","46.77","48.60"
"20-03-2018 07:58:00","46.93","40.57","46.80","48.60"
"20-03-2018 07:57:00","46.96","40.67","46.83","48.60"
"20-03-2018 07:56:00","46.96","40.60","46.87","48.60"
"20-03-2018 07:55:00","46.99","40.63","46.87","48.63"
"20-03-2018 07:54:00","46.99","40.60","46.87","48.63"
"20-03-2018 07:53:00","47.03","40.60","46.87","48.63"
"20-03-2018 07:52:00","47.06","40.74","46.94","48.63"
"20-03-2018 07:51:00","47.04","40.74","46.94","48.63"
"20-03-2018 07:50:00","47.04","40.63","46.90","48.60"
"20-03-2018 07:49:00","47.04","40.57","46.85","48.57"
"20-03-2018 07:48:00","47.08","40.50","46.81","48.50"
"20-03-2018 07:47:00","47.04","40.43","46.81","48.47"
"20-03-2018 07:46:00","47.04","40.43","46.81","48.36"
"20-03-2018 07:45:00","47.01","40.39","46.78","48.30"
"20-03-2018 07:44:00","47.01","40.36","46.78","48.25"
"20-03-2018 07:43:00","46.94","40.33","46.78","48.12"
"20-03-2018 07:42:00","46.90","40.23","46.74","47.98"
"20-03-2018 07:41:00","46.94","40.09","46.74","47.90"
"20-03-2018 07:40:00","47.01","40.09","46.78","47.84"
"20-03-2018 07:39:00","47.09","40.30","46.85","47.77"
"20-03-2018 07:38:00","47.22","40.33","46.85","47.78"
"20-03-2018 07:37:00","47.43","40.23","46.78","47.92"
"20-03-2018 07:36:00","47.70","40.39","46.78","48.16"
"20-03-2018 07:35:00","47.88","40.43","46.81","48.41"
"20-03-2018 07:34:00","48.19","40.58","46.78","48.79"
"20-03-2018 07:33:00","48.44","40.91","46.74","49.24"
"20-03-2018 07:32:00","48.77","40.93","46.74","49.78"
"20-03-2018 07:31:00","48.92","41.03","46.71","50.20"
"20-03-2018 07:30:00","48.99","41.00","46.71","50.40"
"20-03-2018 07:29:00","49.02","41.03","46.71","50.47"
"20-03-2018 07:28:00","49.08","41.14","46.74","50.51"
"20-03-2018 07:27:00","49.09","41.07","46.74","50.58"
"20-03-2018 07:26:00","49.23","41.04","46.71","50.72"
"20-03-2018 07:25:00","49.26","41.11","46.71","50.75"
"20-03-2018 07:24:00","49.40","41.21","46.74","50.82"
"20-03-2018 07:23:00","49.47","41.24","46.71","50.92"
"20-03-2018 07:22:00","49.53","41.26","46.74","51.00"
"20-03-2018 07:21:00","49.53","41.42","46.85","51.00"
"20-03-2018 07:20:00","49.62","41.49","46.78","51.11"
"20-03-2018 07:19:00","49.72","41.52","46.74","51.11"
"20-03-2018 07:18:00","49.76","41.45","46.67","51.21"
"20-03-2018 07:17:00","49.79","41.45","46.61","51.24"
"20-03-2018 07:16:00","49.85","41.52","46.57","51.28"
"20-03-2018 07:15:00","49.90","41.45","46.51","51.42"
"20-03-2018 07:14:00","49.97","41.43","46.47","51.42"
"20-03-2018 07:13:00","50.01","41.43","46.41","51.43"
"20-03-2018 07:12:00","50.08","41.43","46.36","51.43"
"20-03-2018 07:11:00","50.18","41.40","46.33","51.55"
"20-03-2018 07:10:00","50.28","41.50","46.30","51.55"
"20-03-2018 07:09:00","50.39","41.43","46.19","51.46"
"20-03-2018 07:08:00","50.56","41.33","46.09","51.58"
"20-03-2018 07:07:00","50.80","41.43","46.06","51.64"
"20-03-2018 07:06:00","51.01","41.29","45.99","51.79"
"20-03-2018 07:05:00","51.27","41.07","45.86","51.75"
"20-03-2018 07:04:00","51.54","41.07","45.83","51.85"
"20-03-2018 07:03:00","51.90","41.21","45.79","51.97"
"20-03-2018 07:02:00","52.37","41.66","45.72","0.00"
"20-03-2018 07:01:00","52.85","41.94","45.72","52.51"
"20-03-2018 07:00:00","53.18","42.54","45.68","52.65"
"20-03-2018 06:59:00","52.78","43.00","45.64","51.21"
"20-03-2018 06:58:00","52.16","42.11","45.71","51.21"
"20-03-2018 06:57:00","51.40","41.64","45.72","50.21"
"20-03-2018 06:56:00","51.08","41.52","45.64","50.17"
"20-03-2018 06:55:00","51.10","41.68","45.57","50.43"
"20-03-2018 06:54:00","51.16","41.78","45.57","50.53"
"20-03-2018 06:53:00","51.18","41.78","45.51","50.60"
"20-03-2018 06:52:00","51.21","41.83","45.51","50.60"
"20-03-2018 06:51:00","51.27","41.86","45.51","0.00"
"20-03-2018 06:50:00","51.30","41.90","45.45","50.84"
"20-03-2018 06:49:00","51.45","41.97","45.41","50.88"
"20-03-2018 06:48:00","51.54","42.04","45.45","50.92"
"20-03-2018 06:47:00","51.60","42.17","45.57","51.04"
"20-03-2018 06:46:00","51.72","42.24","45.45","51.12"
"20-03-2018 06:45:00","51.84","42.31","45.39","51.37"
"20-03-2018 06:44:00","51.96","42.39","45.43","51.37"
"20-03-2018 06:43:00","52.04","42.48","45.29","51.48"
"20-03-2018 06:42:00","52.22","42.60","45.19","51.63"
"20-03-2018 06:41:00","52.43","42.77","45.16","51.79"
"20-03-2018 06:40:00","52.66","42.94","45.19","51.99"
"20-03-2018 06:39:00","52.96","43.16","45.19","52.20"
"20-03-2018 06:38:00","53.26","43.33","45.12","52.53"
"20-03-2018 06:37:00","53.72","43.64","45.09","52.73"
"20-03-2018 06:36:00","54.37","44.00","45.07","53.00"
"20-03-2018 06:35:00","54.91","43.87","45.10","52.50"
"20-03-2018 06:34:00","54.59","43.50","45.10","52.50"
"20-03-2018 06:33:00","54.14","43.09","45.07","52.06"
"20-03-2018 06:32:00","53.65","42.68","44.90","51.17"
"20-03-2018 06:31:00","53.06","42.26","44.83","51.17"
"20-03-2018 06:30:00","52.47","41.85","44.87","50.82"
"20-03-2018 06:29:00","51.88","41.56","44.97","50.30"
"20-03-2018 06:28:00","51.35","41.32","45.10","50.02"
"20-03-2018 06:27:00","50.90","41.13","45.14","49.77"
"20-03-2018 06:26:00","50.56","41.06","45.21","49.76"
"20-03-2018 06:25:00","50.46","41.21","45.51","49.85"
"20-03-2018 06:24:00","50.52","41.28","45.48","49.96"
"20-03-2018 06:23:00","50.59","41.28","45.21","50.00"
"20-03-2018 06:22:00","50.59","41.26","45.17","50.03"
"20-03-2018 06:21:00","50.62","41.26","45.17","50.10"
"20-03-2018 06:20:00","50.66","41.33","45.10","50.10"
"20-03-2018 06:19:00","50.69","41.36","45.17","50.24"
"20-03-2018 06:18:00","50.76","41.40","45.24","50.18"
"20-03-2018 06:17:00","50.80","41.50","45.24","50.27"
"20-03-2018 06:16:00","50.90","41.54","45.28","50.35"
"20-03-2018 06:15:00","50.95","41.61","45.34","50.42"
"20-03-2018 06:14:00","50.99","41.68","45.35","50.45"
"20-03-2018 06:13:00","51.08","41.78","45.48","50.63"
"20-03-2018 06:12:00","51.11","41.81","45.51","50.69"
"20-03-2018 06:11:00","51.17","41.83","45.41","50.77"
"20-03-2018 06:10:00","51.31","41.90","45.34","50.81"
"20-03-2018 06:09:00","51.35","41.97","45.17","50.81"
"20-03-2018 06:08:00","51.41","41.98","45.07","50.92"
"20-03-2018 06:07:00","51.50","42.02","44.90","50.99"
"20-03-2018 06:06:00","51.77","42.14","44.87","51.11"
"20-03-2018 06:05:00","51.98","42.28","44.97","51.30"
"20-03-2018 06:04:00","52.45","42.53","44.99","50.89"
"20-03-2018 06:03:00","52.54","42.10","44.86","50.89"
"20-03-2018 06:02:00","51.87","41.52","44.79","50.15"
"20-03-2018 06:01:00","51.52","40.97","44.75","49.74"
"20-03-2018 06:00:00","51.19","40.97","44.75","49.46"
"20-03-2018 05:59:00","50.81","40.71","44.69","49.18"
"20-03-2018 05:58:00","50.51","40.55","44.62","49.03"
"20-03-2018 05:57:00","50.30","40.51","44.55","49.02"
"20-03-2018 05:56:00","50.08","40.43","44.48","49.00"
"20-03-2018 05:55:00","49.90","40.39","44.45","49.03"
"20-03-2018 05:54:00","50.02","40.61","44.38","49.35"
"20-03-2018 05:53:00","50.08","40.71","44.45","49.49"
"20-03-2018 05:52:00","50.15","40.71","44.28","0.00"
"20-03-2018 05:51:00","50.22","40.75","44.11","49.59"
"20-03-2018 05:50:00","50.29","40.78","44.04","49.63"
"20-03-2018 05:49:00","50.39","40.81","44.03","49.69"
"20-03-2018 05:48:00","50.46","40.85","43.96","49.80"
"20-03-2018 05:47:00","50.56","40.89","43.87","49.86"
"20-03-2018 05:46:00","50.66","40.99","43.77","50.01"
"20-03-2018 05:45:00","50.73","41.04","43.80","50.04"
"20-03-2018 05:44:00","50.90","41.13","43.83","50.22"
"20-03-2018 05:43:00","50.96","41.20","43.73","50.25"
"20-03-2018 05:42:00","51.11","41.28","43.70","50.42"
"20-03-2018 05:41:00","51.23","41.38","43.63","50.56"
"20-03-2018 05:40:00","51.46","41.52","43.59","50.80"
"20-03-2018 05:39:00","51.67","41.66","43.52","50.94"
"20-03-2018 05:38:00","51.93","41.84","43.49","51.08"
"20-03-2018 05:37:00","52.32","42.09","43.56","51.37"
"20-03-2018 05:36:00","52.73","42.33","43.46","51.55"
"20-03-2018 05:35:00","53.41","42.61","43.35","51.44"
"20-03-2018 05:34:00","53.74","42.27","43.28","51.44"
"20-03-2018 05:33:00","53.41","41.94","43.35","50.96"
"20-03-2018 05:32:00","52.94","41.52","43.31","50.41"
"20-03-2018 05:31:00","51.42","40.90","43.25","49.63"
"20-03-2018 05:30:00","51.42","40.27","43.28","48.73"
"20-03-2018 05:29:00","50.50","39.63","43.28","47.87"
"20-03-2018 05:28:00","49.40","38.94","43.38","46.96"
"20-03-2018 05:27:00","48.07","38.08","43.45","45.88"
"20-03-2018 05:26:00","46.62","37.11","43.35","44.78"
"20-03-2018 05:25:00","45.12","35.93","43.28","43.64"
"20-03-2018 05:24:00","44.01","34.47","43.31","42.68"
"20-03-2018 05:23:00","44.93","35.01","43.31","43.53"
"20-03-2018 05:22:00","45.03","34.96","43.35","43.56"
"20-03-2018 05:21:00","45.03","35.17","43.42","43.60"
"20-03-2018 05:20:00","45.10","34.92","43.31","43.60"
"20-03-2018 05:19:00","45.35","35.13","43.38","43.74"
"20-03-2018 05:18:00","45.55","35.40","43.45","43.97"
"20-03-2018 05:17:00","45.49","35.13","43.37","43.77"
"20-03-2018 05:16:00","45.46","35.27","43.41","43.78"
"20-03-2018 05:15:00","45.49","35.10","43.28","43.71"
"20-03-2018 05:14:00","45.74","35.06","43.31","43.84"
"20-03-2018 05:13:00","45.92","35.06","43.31","43.84"
"20-03-2018 05:12:00","46.06","35.20","43.27","43.95"
"20-03-2018 05:11:00","45.93","34.89","43.23","43.76"
